From	To
Q8BRS0_MOUSE	Hectd2
Q8C1V2_MOUSE	Gm5420
Q8C4M5_MOUSE	Casp7
Q8C9S3_MOUSE	Il7
Q8CB25_MOUSE	Bcl6
Q8CD41_MOUSE	Tmem44
Q8CD97_MOUSE	Stat2
Q8CDF2_MOUSE	Zswim6
Q8CDV3_MOUSE	Adam24
Q8CEW2_MOUSE	Ankrd11
Q8CFP9_MOUSE	Abcc5
Q8K3S1_MOUSE	4930519F16Rik
Q91VV6_MOUSE	Sertad2
Q921B5_MOUSE	ApoER2
Q9DC36_MOUSE	Flot2
V9GXF1_MOUSE	1110065P20Rik
V9GXR9_MOUSE	Smim5
V9GXT7_MOUSE	Snapin
V9GXU0_MOUSE	Ei24
A2AJ28_MOUSE	Clic3
B2RUJ7_MOUSE	Xdh
B2RWW2_MOUSE	Golgb1
B7ZNB0_MOUSE	Nmu
Q3TIK5_MOUSE	Eif3h
Q3TS98_MOUSE	Blvra
Q3UUW4_MOUSE	Srsf11
Q5U5W6_MOUSE	Commd3
Q6IWE1_MOUSE	Sdha
Q71H74_MOUSE	Dpysl3
Q9D334_MOUSE	Eif4e2
Q9D374_MOUSE	Mbd6
V9GX61_MOUSE	Inpp5j
A0A087WPP5_MOUSE	Mag
A0A087WQ02_MOUSE	Trip12
A0A087WRC1_MOUSE	Dnpep
A0A087WS61_MOUSE	Stk36
B7ZCM9_MOUSE	Gm28042
D3YTL8_MOUSE	Spire1
D3YTM6_MOUSE	N4bp2l2
D3YUL2_MOUSE	Slc38a8
D3YV58_MOUSE	Hagh
D3YVJ1_MOUSE	Gm5901
D3YWT3_MOUSE	Tcf7l2
D3YXH0_MOUSE	Igsf5
D3YXS8_MOUSE	Tomm40l
D3YY55_MOUSE	Sap18
D3Z0J4_MOUSE	Slc39a6
D3Z2S6_MOUSE	Ptprg
D3Z2Z0_MOUSE	Tmem180
D3Z356_MOUSE	Eef1d
D3Z3I4_MOUSE	Havcr2
D3Z799_MOUSE	Man1a
E0CX53_MOUSE	Tbc1d4
E3W996_MOUSE	Sgms1
E9QP84_MOUSE	Med16
Q3TCC3_MOUSE	Cytip
Q3THQ0_MOUSE	Hexa
Q4G5Y4_MOUSE	Brd3
Q5U412_MOUSE	Stt3a
Q62295_MOUSE	Tcte1
Q8BNN7_MOUSE	Ptprd
Q8BU17_MOUSE	Myb
Q8BZW7_MOUSE	Zbtb46
Q8CJ62_MOUSE	Itsn1
Q99KD4_MOUSE	Chka
Q9CVB1_MOUSE	2210406O10Rik
Q9D0J3_MOUSE	Arhgap26
V9GX31_MOUSE	Gm12728
B7ZJH8_MOUSE	Sigmar1
D3YUZ8_MOUSE	Dlg2
D3YV60_MOUSE	Ccdc77
D3YVV1_MOUSE	Tmem30a
D3Z143_MOUSE	Fam213a
D3Z1B4_MOUSE	Smpdl3a
D3Z1L1_MOUSE	Tmcc3
D3Z7K3_MOUSE	Abhd5
F8WIZ7_MOUSE	Osbpl6
H3BK30_MOUSE	Foxp1
H3BK61_MOUSE	Pcca
H3BL87_MOUSE	Zfp169
H3BLS3_MOUSE	Syne4
Q2TFN8_MOUSE	Ap4m1
Q6IR24_MOUSE	Csprs
Q6PDX4_MOUSE	2310061I04Rik
Q6PF84_MOUSE	Dock9
Q6ZQ96_MOUSE	Adgrb3
Q8HWC2_MOUSE	Mill2
Q8R0K8_MOUSE	Fcgbp
Q9CTB8_MOUSE	Gtf2f2
V9GX65_MOUSE	Mrpl20
A0A075B5U0_MOUSE	Ighv1-12
A1L3C4_MOUSE	Kcnh8
A2A6S1_MOUSE	Tmem104
F8WHJ9_MOUSE	4930447C04Rik
H3BJ59_MOUSE	Arhgef2
H3BK34_MOUSE	1700037C18Rik
H3BKW5_MOUSE	Vmn1r31
Q31213_MOUSE	J-alpha
Q6IQY8_MOUSE	Ppfibp1
Q6ZPS0_MOUSE	Rrbp1
Q6ZQK4_MOUSE	Ppp2r5c
Q8C3H4_MOUSE	D830025C05Rik
V9GXK6_MOUSE	Crtc2
A6H657_MOUSE	Rhox3f
G0XYF4_MOUSE	Cerkl
H3BJJ1_MOUSE	Gmnn
H3BJS4_MOUSE	Itgad
H3BL14_MOUSE	Rhot2
O35443_MOUSE	NG1
Q0P6A6_MOUSE	Caprin2
Q14B13_MOUSE	Klra21
Q62145_MOUSE	Rabac1
Q62150_MOUSE	Rnps1
Q76MT3_MOUSE	Recql5
Q8C424_MOUSE	Rufy2
Q8C7X4_MOUSE	F930015N05Rik
Q921U5_MOUSE	Psmd5
Q9CV62_MOUSE	Tab1
S4R195_MOUSE	Vwf
S4R1Z8_MOUSE	Rsrc2
S4R2G2_MOUSE	Rsrc2
A0A087WP76_MOUSE	Phf3
A0A087WP96_MOUSE	Rad54l2
A0A087WPT6_MOUSE	Atf7ip
A0A087WPU9_MOUSE	Larp4b
A0A087WRR9_MOUSE	Phf3
A0A087WSA4_MOUSE	Rims1
A0A0A0MQF6_MOUSE	Gapdh
A0A0A0MQG0_MOUSE	Slfn8
A0PJG4_MOUSE	Spata6
A4FUU9_MOUSE	Selo
A4FUV5_MOUSE	Sec24a
B5L831_MOUSE	Cadm1
B5TVM5_MOUSE	Ildr2
D3YXC3_MOUSE	Eps8
D6RI81_MOUSE	9030617O03Rik
H3BK71_MOUSE	Ppp1r42
K3W4T3_MOUSE	Atp6v0a1
L0N7I7_MOUSE	Kif14
O98032_MOUSE	H2-T23
Q5XQL4_MOUSE	H2-Ab
Q6PDD6_MOUSE	Stard10
Q80TQ7_MOUSE	Acsl6
Q80VE7_MOUSE	Ctnnb1
Q80W63_MOUSE	Mtf1
Q8BNI0_MOUSE	Adamts19
Q8BQ56_MOUSE	Phtf1os
Q8BRU8_MOUSE	A530095I07Rik
Q8BWE9_MOUSE	Cep95
Q8BWY8_MOUSE	Myo5c
Q8C6E4_MOUSE	Apoe
Q8C8V0_MOUSE	A930012O16Rik
Q8C920_MOUSE	Dlc1
Q8CCC1_MOUSE	Tmc1
Q91ZX5_MOUSE	Muc5b
Q9CT07_MOUSE	Kpna3
Q9CWA9_MOUSE	0610009L18Rik
Q9D2N5_MOUSE	Ankrd24
Q9QUF7_MOUSE	Slp
V9GXW2_MOUSE	Cep104
A0A0A6YVV1_MOUSE	2210017I01Rik
A2AEX7_MOUSE	Fhl1
A4QPC8_MOUSE	Mecom
A6H6D1_MOUSE	Dact1
D3YV65_MOUSE	Agpat3
D3YWD7_MOUSE	4933427G17Rik
D3YXW8_MOUSE	Rnf44
D3YZE9_MOUSE	Rasa2
D3YZR8_MOUSE	Bad
D3YZY0_MOUSE	Actg2
D3Z040_MOUSE	Snx25
D3Z110_MOUSE	Sec22c
D3Z1C5_MOUSE	Ldb1
D3Z3B3_MOUSE	Ddx60
D3Z3P9_MOUSE	Inpp5j
D3Z496_MOUSE	Gm10800
D3Z5I5_MOUSE	Eps8
D3Z721_MOUSE	Rnf44
D3Z784_MOUSE	Slc35a5
D3Z7N4_MOUSE	Slc39a6
D3Z7U5_MOUSE	Fgfr3
I6L9K1_MOUSE	Polh
Q0PMN2_MOUSE	Il3
Q3U8W3_MOUSE	Grn
Q3UYS8_MOUSE	Dnm3os
Q5R1C6_MOUSE	TRAV13-2
Q64369_MOUSE	Igf2bp3
Q6NXY0_MOUSE	Chrdl1
Q6NZD6_MOUSE	Dennd2c
Q8K4N5_MOUSE	IRAK1-S
Q8K5D8_MOUSE	ppp2r5d
Q9DC59_MOUSE	Gata2
Q9R0Y9_MOUSE	Mela
S4R1L5_MOUSE	Birc6
S4R2J4_MOUSE	Rbm25
U5LGT0_MOUSE	Camsap3
C9W8L2_MOUSE	Tert
Q0P6E2_MOUSE	E130308A19Rik
Q0VDX1_MOUSE	F2rl3
Q14CI5_MOUSE	Zbtb37
Q1JUQ7_MOUSE	Fkbp1a
Q5M9P0_MOUSE	Ahcy
Q6TDG9_MOUSE	Trp53
Q6W054_MOUSE	Olfr603
Q8CE56_MOUSE	Sox4
S4R177_MOUSE	Ube2w
S4R1M8_MOUSE	Syt11
S4R1Q3_MOUSE	Ccser2
S4R2M5_MOUSE	Zfp532
S4R2N1_MOUSE	Ccnd3
Q5CZX6_MOUSE	Acbd5
A0A0G2JDN0_MOUSE	Ltf
A0A0G2JDN1_MOUSE	Psmd9
A0A0G2JEF5_MOUSE	Cdc25a
A0A0G2JEH8_MOUSE	Nme6
A0A0G2JER9_MOUSE	Dnajb6
A0A0G2JFL8_MOUSE	Adsl
A0A0G2JFV1_MOUSE	Ogfod2
A0A0G2JGK0_MOUSE	Elp6
A0A0G2JH08_MOUSE	Rhbdd2
H3BJP3_MOUSE	Mta3
H3BK74_MOUSE	Ttll5
H3BLC8_MOUSE	Tirap
M4WIN7_MOUSE	ND3
Q0VDY5_MOUSE	Ucn3
Q0VGT7_MOUSE	Fbxw7
Q14CE3_MOUSE	Cnksr1
Q62379_MOUSE	Snrpb2
Q78W10_MOUSE	Ddx17
Q811K9_MOUSE	Atf6
V9GXK4_MOUSE	Dmtf1
A2AWL3_MOUSE	AV320801
A0A0G2JDD0_MOUSE	Slc2a4
A0A0G2JDI1_MOUSE	Igkj5
A0A0G2JDJ3_MOUSE	Pilra
A0A0G2JDV8_MOUSE	Cnn3
A0A0G2JE08_MOUSE	Tdrkh
A0A0G2JE28_MOUSE	Abhd4
A0A0G2JEX6_MOUSE	Pde4dip
A0A0G2JFV6_MOUSE	1700006A11Rik
A0A0G2JG65_MOUSE	Srrt
A0A0G2JGJ8_MOUSE	Nme6
A0A0G2JGN4_MOUSE	Snrpb
A0A0G2JDV3_MOUSE	Gbp6
A0A0G2JDX4_MOUSE	Tspan2
A0A0G2JFG6_MOUSE	Atrx
A0A0G2JG96_MOUSE	Fubp1
D3Z027_MOUSE	Hsph1
D9J348_MOUSE	Itln3
E0CYW5_MOUSE	Nxpe5
O08927_MOUSE	cea12
Q4FZJ5_MOUSE	1700052K11Rik
Q569U7_MOUSE	Repin1
Q8C980_MOUSE	Gm10006
Q8CF39_MOUSE	Prss23os
Q8R053_MOUSE	Efcab14
Q91WV8_MOUSE	Igfbp1
Q9CVW8_MOUSE	1700022F17Rik
Q9D2G4_MOUSE	Ppp1r3fos
Q9D442_MOUSE	Gpr39
Q9D4B3_MOUSE	Erich2
O70504_MOUSE	Fut2
Q9CX05_MOUSE	Ccdc77
Q9DAH7_MOUSE	D16Ertd472e
A0A075B663_MOUSE	Iglv1
B1AUY7_MOUSE	Naa10
D6RG81_MOUSE	Ttc7
D6RHR0_MOUSE	St7
D6RI76_MOUSE	Tsr1
D6RJ57_MOUSE	Galk2
E0CYJ8_MOUSE	Apbb2
E0CZ87_MOUSE	Rnf182
E0CZ90_MOUSE	Psme2
E0CZF9_MOUSE	Spcs1
Q05BM9_MOUSE	Nme7
Q05CM6_MOUSE	Ankrd12
Q3UFC9_MOUSE	Plekhb2
Q4FJZ7_MOUSE	Ada
Q569V6_MOUSE	Mlycd
Q68EM0_MOUSE	Wdr81
Q811L5_MOUSE	Sec16a
Q8C313_MOUSE	Sik1
Q8K058_MOUSE	BC034090
Q99N81_MOUSE	Dll1
Q9CW09_MOUSE	Vamp7
Q9D393_MOUSE	Slc1a1
Q9D546_MOUSE	Tmem116
Q9R1Y9_MOUSE	Elf3
R4JKA2_MOUSE	Amhr2
S4R1Z2_MOUSE	Tmem161a
Z4YJR1_MOUSE	Lmf1
A0A0A6YWJ0_MOUSE	Gnat1
A0A0A6YWT2_MOUSE	Pabpc4l
A0A0A6YX05_MOUSE	Atp1b1
A0A0A6YXN0_MOUSE	Gnai2
A1E285_MOUSE	Oxct1
A2A8E8_MOUSE	Cpt2
A2ABQ8_MOUSE	Axin2
A2AC29_MOUSE	Ebp
A2AIV3_MOUSE	Gpsm1
A2AJY5_MOUSE	Col15a1
A2ASC3_MOUSE	A630033H20Rik
A8Y5M9_MOUSE	Ccdc163
B7ZC11_MOUSE	Rbfox3
D6Q0F3_MOUSE	Dync1i1
D6RDR1_MOUSE	Cep57
D6RHP8_MOUSE	Srp19
D7RV84_MOUSE	Smgc
F6UKF4_MOUSE	Tead4
F6V2U0_MOUSE	Inpp4a
F6V8Y6_MOUSE	Apbb2
F6VP95_MOUSE	Pfkp
F6X8L5_MOUSE	Pgls
F6XNW8_MOUSE	Cdkn2aipnl
F6XQR1_MOUSE	Tcf7l2
F7A4M1_MOUSE	Gtpbp2
F7AYP0_MOUSE	Atp6ap1
F7C1S6_MOUSE	Manf
F7D0T1_MOUSE	Vwa5b1
F7DCU7_MOUSE	Helq
F8VPY8_MOUSE	Gm684
G8H733_MOUSE	Htr4
G8JL31_MOUSE	Ercc6l2
J3QK46_MOUSE	Tmem200c
J3QMJ1_MOUSE	Gm9994
J3QN29_MOUSE	Gm3898
J3QN68_MOUSE	Ccdc141
J3QNZ2_MOUSE	Nup88
Q5NC48_MOUSE	Gm12253
Q5ND23_MOUSE	Slc43a2
Q5SWG2_MOUSE	Rps6kb1
S4R2U9_MOUSE	Arhgef40
X4YZM3_MOUSE	Pdzd7
Z4YLL5_MOUSE	Skida1
A0A0A6YWD1_MOUSE	Astn1
A0A0A6YWE7_MOUSE	Spopl
A0A0A6YWX3_MOUSE	Wdr64
A0A0A6YX81_MOUSE	Slc2a8
A2A4N0_MOUSE	Tmem106a
A2AIJ4_MOUSE	Cd82
A2AMQ5_MOUSE	Cds2
A2CEK9_MOUSE	Mup1
A3KG37_MOUSE	Ikbkg
A8Y5N8_MOUSE	Plekhf2
B0QZX9_MOUSE	Dcakd
B1AWX8_MOUSE	Stra6l
B2CP05_MOUSE	Kiss1r
B2KF23_MOUSE	Tcp11
B8JJC8_MOUSE	Tead3
B8JJD3_MOUSE	Fance
D6REG4_MOUSE	Grhpr
D6RFB9_MOUSE	Stx1a
E9QNU1_MOUSE	Art3
F2Z490_MOUSE	Dgke
F6TSJ9_MOUSE	Pard3
F6TYF8_MOUSE	Rasgrf2
F6VSQ9_MOUSE	Usp48
F6XSD0_MOUSE	Tlk2
F6Y747_MOUSE	Exosc9
F6Z458_MOUSE	Erlec1
F6Z709_MOUSE	Wnk4
F6ZCH1_MOUSE	Kat2b
F6ZL22_MOUSE	Nisch
F6ZL69_MOUSE	Nisch
F7AG78_MOUSE	Gm10959
F7AY77_MOUSE	Armc9
J3QMJ4_MOUSE	Smlr1
J3QN38_MOUSE	Gm21972
J3QPT5_MOUSE	Oaz2
J9S2Y6_MOUSE	Trpm3
Q4KL59_MOUSE	Pak7
Q5F270_MOUSE	Plek
Q675A6_MOUSE	Lmna1
Q6A0D0_MOUSE	Prdx6
Q6P1X9_MOUSE	Phtf1
Q6R5E3_MOUSE	Gm10859
Q78FY6_MOUSE	Mapkap1
Q8BX74_MOUSE	Osgin2
Q8C919_MOUSE	Brat1
Q8R291_MOUSE	V1rg4
Q9DB01_MOUSE	Pcbp4
A0A0B4J1J4_MOUSE	Ighv9-2
Q9D7L7_MOUSE	Pbrm1
A0A087WPW4_MOUSE	Gm21976
A0A087WQ86_MOUSE	Dock10
A0A0A6YWT5_MOUSE	Traip
A0A0A6YY59_MOUSE	Nmd3
A0A0B6VSB8_MOUSE	Fanca
D3YU73_MOUSE	Ampd3
D3YU82_MOUSE	Atp13a5
D3YXJ5_MOUSE	Fam84b
D3YY16_MOUSE	Gmfg
D3YYI1_MOUSE	Radil
D3Z1M1_MOUSE	Gnb2
D3Z1X3_MOUSE	Sun1
D3Z2U9_MOUSE	Tmem171
D3Z4K5_MOUSE	Capg
D3Z5S3_MOUSE	Gad1
D3Z757_MOUSE	Wdr86
M0QWZ4_MOUSE	Zfp142
O88412_MOUSE	Zfp105
Q3TQ31_MOUSE	Ranbp17
Q3TSZ4_MOUSE	Galm
Q6LC25_MOUSE	SLC6A5
Q6ZQ23_MOUSE	Dicer1
Q8R300_MOUSE	Slc15a5
B9EKC2_MOUSE	Abcc4
E9PUG4_MOUSE	Ttll9
E9PWW2_MOUSE	Tor1aip1
E9Q093_MOUSE	Pfdn5
E9Q1B7_MOUSE	Mapre2
E9Q2Z9_MOUSE	Serhl
E9QA52_MOUSE	Gpaa1
G3UYP2_MOUSE	Dxo
G3UZ73_MOUSE	Cobl
G3UZV5_MOUSE	Rpl27a
G3XA46_MOUSE	Renbp
H3BL10_MOUSE	Bnc2
Q3TJ98_MOUSE	Cltc
Q3TTH5_MOUSE	Nasp
Q3TWA2_MOUSE	Cchcr1
Q3U055_MOUSE	Plod2
Q3U521_MOUSE	Wbp11
Q3U5Q3_MOUSE	Eftud2
Q3U8P9_MOUSE	Mogs
Q3U9U5_MOUSE	Bcap31
Q3UE43_MOUSE	Anapc1
Q3UGR1_MOUSE	Safb2
Q3UM76_MOUSE	Zbtb21
Q3URA3_MOUSE	Cbx2
Q3UU73_MOUSE	Slfn1
Q3UUT6_MOUSE	D430041D05Rik
Q3UW60_MOUSE	Ptger2
Q3UXV0_MOUSE	Ganc
Q3UXX7_MOUSE	Zfpm2
Q8BQS1_MOUSE	Xrcc1
E9QKQ5_MOUSE	Lpin1
Q3TPN2_MOUSE	Gm10034
Q3TVC5_MOUSE	Rars
Q60608_MOUSE	Hox-c12
Q811N3_MOUSE	env
Q8CH69_MOUSE	Smn
Q8K0F6_MOUSE	Efs
Q924J9_MOUSE	Steap1
Q9CTG4_MOUSE	Homer2
Q9CVI1_MOUSE	Nqo2
A0A075B617_MOUSE	Trav16d-dv11
A0A0A6YXE0_MOUSE	Ighv1-59
A0A0A6YXM8_MOUSE	Kel
A0A0G2JDJ4_MOUSE	Nme6
A0A0G2JDL0_MOUSE	Trmt13
A0A0G2JDY6_MOUSE	Nexn
A0A0G2JE33_MOUSE	Pacrgl
A0A0G2JEG2_MOUSE	2810403A07Rik
A0A0G2JEN6_MOUSE	Asphd2
A0A0G2JGC3_MOUSE	Ift81
A2AIG9_MOUSE	Accs
B0QZH9_MOUSE	Phf23
B1AWT3_MOUSE	Rragd
B4XVN2_MOUSE	Ctcfl
D6RFP5_MOUSE	Rrm2b
D6RI67_MOUSE	Inpp5k
E0CYG0_MOUSE	Eapp
E0CYP7_MOUSE	Usf1
E0CZ04_MOUSE	Ggact
E0CZ24_MOUSE	AW554918
E0CZ53_MOUSE	Dab2
F6WN33_MOUSE	Nrxn2
F7C376_MOUSE	Cacna1c
G8XUU5_MOUSE	Prkaa2
O08928_MOUSE	cea13
O35466_MOUSE	InsR
Q05C78_MOUSE	Ptpn11
Q3TIH8_MOUSE	Zpr1
Q3TRI5_MOUSE	Pisd
Q4L2A3_MOUSE	Cd99
Q56DJ6_MOUSE	Sim2
Q5SPI8_MOUSE	Gm11232
Q66JV3_MOUSE	Xylb
Q69ZQ9_MOUSE	Zfp473
Q80ZL3_MOUSE	Eps15
Q8K312_MOUSE	Cab39
Q9CRJ4_MOUSE	Gldc
Q9CSN5_MOUSE	Ppil4
Q9R1D5_MOUSE	Npps2
Q9Z0P8_MOUSE	TEF-5
W8R375_MOUSE	Gm39773
A0A0G2JDS3_MOUSE	Cdc14a
D3Z2L1_MOUSE	Gtf3c2
A2A4Y7_MOUSE	Dnttip1
A2A8V8_MOUSE	Srrm1
A6PWX5_MOUSE	Uqcc1
D6RDR0_MOUSE	Txndc11
D6RDS1_MOUSE	Lmf1
D6RFR4_MOUSE	Sntg2
D6RHB7_MOUSE	9330182L06Rik
D6RI65_MOUSE	Dennd1a
D6RII4_MOUSE	Cdk5rap3
E0CY75_MOUSE	Pkp3
E0CYF5_MOUSE	Maf1
E0CYY5_MOUSE	Sh2d6
E0CZA1_MOUSE	Cct5
F6UJY6_MOUSE	Adgrf3
F6V0L2_MOUSE	Alpk1
F6VF16_MOUSE	Cfap126
F7B458_MOUSE	Ift57
F7CID0_MOUSE	Atat1
F8VPK6_MOUSE	Xylt1
F8VPN7_MOUSE	Dock9
J3QJY3_MOUSE	Gm20594
P97758_MOUSE	H-2D
Q05CD8_MOUSE	Rtn1
Q4FZG1_MOUSE	Phf3
Q80UI9_MOUSE	Wfs1
Q8C2Z8_MOUSE	Lrrn4cl
Q8R2R7_MOUSE	Lage3
Q9CUN9_MOUSE	Zcwpw2
Q9CZF3_MOUSE	Mtf1
Q9WVC4_MOUSE	Ctnnd1
S4R1C2_MOUSE	Mzf1
Z4YK42_MOUSE	Nadk2
A0A087WR80_MOUSE	Fam132b
A0A0A0MQK7_MOUSE	C1d
A0A0A6YWH2_MOUSE	Aif1l
A0A0A6YXG6_MOUSE	Tagln2
A2AGC3_MOUSE	Tmem167b
A3KGT0_MOUSE	Celf2
B1AXF5_MOUSE	Alpl
E0CX29_MOUSE	Jhy
E0CXS1_MOUSE	Mfrp
E0CY27_MOUSE	Unkl
E9PX92_MOUSE	Tmem139
E9PZL5_MOUSE	Oxnad1
E9Q1U0_MOUSE	Efemp2
E9Q2Y3_MOUSE	Ikbkg
F6QML7_MOUSE	Ercc8
F6QP53_MOUSE	Cntrl
F6UU42_MOUSE	4430402I18Rik
F6WWY8_MOUSE	Ehmt1
F6X0J3_MOUSE	Fam149a
F6ZEX4_MOUSE	Mark2
F7ACB1_MOUSE	Rapgef6
F7AT68_MOUSE	Lnx1
F7AVN4_MOUSE	Hmg20b
F7BGN3_MOUSE	Mthfr
F7BX63_MOUSE	Donson
G3UZS3_MOUSE	Usp9x
J3JS93_MOUSE	Atp6ap1
J3QNC2_MOUSE	1110059E24Rik
O35307_MOUSE	Klk1b24
Q0PCR5_MOUSE	Cacna1c
Q0VD95_MOUSE	Glt28d2
Q3TXM3_MOUSE	Slc1a6
Q3U4K3_MOUSE	Ndufv3
Q3U505_MOUSE	Rpn2
Q3UBF0_MOUSE	Psmc4
Q3UG03_MOUSE	Smpd1
Q3UQ53_MOUSE	Gm10428
Q3UQD7_MOUSE	Ppl
Q3UU49_MOUSE	Aftph
Q3UXY4_MOUSE	Gm10910
Q3V0S0_MOUSE	Gm10588
Q5DTI5_MOUSE	Zfp783
Q6A074_MOUSE	Asap2
Q6PGA8_MOUSE	Fuz
Q8BHZ9_MOUSE	Ccdc171
Q8BKR4_MOUSE	Ubap2l
Q8BNU7_MOUSE	Nedd4
Q8C358_MOUSE	Ehmt1
Q8C4U1_MOUSE	B930078G14Rik
Q8CEM9_MOUSE	Jakmip2
Q91VW2_MOUSE	Fam63a
Q9CSW3_MOUSE	Slc16a10
Q9CVU5_MOUSE	Hnrnpl
Q9CYH7_MOUSE	5730460C07Rik
Q9CZ97_MOUSE	2810032G03Rik
A0A088DEG1_MOUSE	Shank3
E9PUX0_MOUSE	Mtdh
E9PWP9_MOUSE	4931408C20Rik
E9PWV5_MOUSE	Slco1a4
E9PYK1_MOUSE	Mettl13
E9Q1K1_MOUSE	Cfap97
E9Q1V3_MOUSE	Dhodh
E9Q2W2_MOUSE	Arel1
E9Q4Y1_MOUSE	Adh6a
E9Q561_MOUSE	Eif4a2
E9Q5D4_MOUSE	Cyp2a5
E9Q5K7_MOUSE	Upp1
E9Q6W8_MOUSE	Parpbp
E9Q7F8_MOUSE	Hint3
E9Q8N4_MOUSE	Mtus1
E9Q8Y3_MOUSE	Zscan20
E9Q917_MOUSE	Fam168b
E9Q9S5_MOUSE	Gm9964
G3UX31_MOUSE	Usp32
Q3T9H2_MOUSE	Adar
Q3T9U9_MOUSE	Rpl3
Q3TEF2_MOUSE	Ldlrap1
Q3TGK4_MOUSE	Aaed1
Q3TRQ6_MOUSE	Erlec1
Q3TS18_MOUSE	Il22ra1
Q3TWA9_MOUSE	Zic1
Q3U4K5_MOUSE	F630007L15Rik
Q3U5I9_MOUSE	Prkab1
Q3UHW2_MOUSE	Hsd17b4
Q3UR73_MOUSE	B4galt7
Q3V3N5_MOUSE	Gnl2
Q7TPZ5_MOUSE	Obox5
A0A077K846_MOUSE	Alg11
A0A087WP77_MOUSE	Ndufs1
A0A087WQP1_MOUSE	Tnnt2
A6QRF1_MOUSE	4933427D14Rik
A8QW50_MOUSE	Gm9573
B2RRI1_MOUSE	Adam17
E9QNA7_MOUSE	Sorbs1
F6SX36_MOUSE	Trim30d
L7N211_MOUSE	Gm21975
O54846_MOUSE	Cdkn2B
Q3V2J5_MOUSE	1700101G07Rik
Q45G30_MOUSE	Metrn
Q80VV6_MOUSE	Wasl
Q8BM01_MOUSE	Mdfic
Q8BRA5_MOUSE	Cpsf3
Q8BS78_MOUSE	Brd4
Q8BT38_MOUSE	Epb41l3
Q8BV35_MOUSE	4833418N17Rik
Q8BVU7_MOUSE	Pgm5
Q8BVZ6_MOUSE	Lmcd1
Q8BX16_MOUSE	Scaper
Q8BZD7_MOUSE	Wasf2
Q8C016_MOUSE	Vps16
Q8C2S9_MOUSE	Mvp
Q8C7V6_MOUSE	Abcc1
Q8C9F8_MOUSE	Sptlc2
Q8C9K0_MOUSE	Elk4
Q8CAN4_MOUSE	Sesn3
Q8CDB8_MOUSE	Adamts9
Q8CDN0_MOUSE	4930595M18Rik
Q8CEL8_MOUSE	1810036N14Rik
Q8CFW9_MOUSE	Pdzph1
Q8K107_MOUSE	9330182L06Rik
Q8VDH8_MOUSE	Ccdc191
Q9D0B9_MOUSE	2610028H24Rik
Q9D4N7_MOUSE	Cdk14
Q9JIQ5_MOUSE	Tacc3
A0A087WNV1_MOUSE	Agfg1
A0A087WPD8_MOUSE	Ano7
A0A087WSA5_MOUSE	1810041L15Rik
A0A087WSD9_MOUSE	Lgals4
A0A087WSU5_MOUSE	Nop58
A0A0A6YXF1_MOUSE	Ighv3-4
A0A0B6VMB2_MOUSE	HC
A6PW84_MOUSE	P3h1
B1AR14_MOUSE	Pcgf2
D3YTP0_MOUSE	Steap3
D3YVV4_MOUSE	Fuca2
D3YWR1_MOUSE	Gnpda2
D3YWY3_MOUSE	Top3b
D3YWZ0_MOUSE	Fbxl3
D3YZC9_MOUSE	Sf1
D3YZJ5_MOUSE	Akt2
D3Z213_MOUSE	Tax1bp1
D3Z2Z7_MOUSE	Pik3cb
D3Z3W7_MOUSE	Rad9b
D3Z400_MOUSE	Tbc1d14
D3Z520_MOUSE	2410002F23Rik
D3Z564_MOUSE	Tab2
D3Z567_MOUSE	Dpysl3
D3Z7U9_MOUSE	Ctu2
F8WI95_MOUSE	Mri1
Q3TII2_MOUSE	Eif3h
Q3V057_MOUSE	Csf2rb
Q61948_MOUSE	Ncam1
Q6GXA2_MOUSE	Mmp9
Q6PAU4_MOUSE	Hmgxb3
Q6PB59_MOUSE	Hmgcr
Q6ZQ32_MOUSE	Lmo7
Q9CTQ8_MOUSE	Zfp148
V9GXS1_MOUSE	Strn4
Z4YN11_MOUSE	Usp34
H3BJI6_MOUSE	Ctage5
H3BJY7_MOUSE	Ctage5
H3BK66_MOUSE	Wdr37
H3BK68_MOUSE	Trmt1
H3BLB1_MOUSE	Phospho1
H3BLE8_MOUSE	Aldh18a1
H3BLI7_MOUSE	Rasl10b
Q76CU3_MOUSE	Hsd3b6
Q76L85_MOUSE	Pglyrp2
Q76LB8_MOUSE	Rdh9
Q8BUD7_MOUSE	Trhde
Q99LX1_MOUSE	Scamp1
Q9CSX3_MOUSE	Gpatch2
Q9CX79_MOUSE	Ntpcr
S4R1F5_MOUSE	Dguok
S4R282_MOUSE	Ift122
S4R2I1_MOUSE	Sbsn
V9GXK9_MOUSE	Elf2
M9MMK3_MOUSE	Skint8
O70122_MOUSE	Slc5a1
Q2V9F5_MOUSE	1700003O11Rik
Q3KNM7_MOUSE	Slc35d2
Q78U92_MOUSE	Nck2
A0A0G2JER0_MOUSE	Shisa5
A0A0G2JF64_MOUSE	Mccc1
A0A0G2JF91_MOUSE	Sike1
A0A0G2JFQ0_MOUSE	Aldh2
A0A0G2JGK8_MOUSE	Rnf34
A0A0G2JGY4_MOUSE	Mdh2
A0A0G2JH14_MOUSE	Mlh1
Q7TMI8_MOUSE	Drosha
A2BG95_MOUSE	Gm5936
B7ZNM3_MOUSE	Art3
