From	To
SMG8_HUMAN	hsa:55181
SMG9_HUMAN	hsa:56006
SMHD1_HUMAN	hsa:23347
SMI19_HUMAN	hsa:114926
SMI20_HUMAN	hsa:389203
SMI21_HUMAN	hsa:284274
SMIM1_HUMAN	hsa:388588
SMIM2_HUMAN	hsa:79024
SMIM3_HUMAN	hsa:85027
SMIM4_HUMAN	hsa:440957
SMIM5_HUMAN	hsa:643008
SMIM6_HUMAN	hsa:100130933
SMIM8_HUMAN	hsa:57150
SMIM9_HUMAN	hsa:100132963
SMKR1_HUMAN	hsa:100287482
SMLR1_HUMAN	hsa:100507203
SMN_HUMAN	hsa:6606
SMN_HUMAN	hsa:6607
SMOC1_HUMAN	hsa:64093
SMOC2_HUMAN	hsa:64094
SMOX_HUMAN	hsa:54498
SMO_HUMAN	hsa:6608
SMPX_HUMAN	hsa:23676
SMR3A_HUMAN	hsa:26952
SMR3B_HUMAN	hsa:10879
SMRC1_HUMAN	hsa:6599
SMRC2_HUMAN	hsa:6601
SMRCD_HUMAN	hsa:56916
SMRD1_HUMAN	hsa:6602
SMRD2_HUMAN	hsa:6603
SMRD3_HUMAN	hsa:6604
SMRP1_HUMAN	hsa:84688
SMS1_HUMAN	hsa:259230
SMS2_HUMAN	hsa:166929
SMS_HUMAN	hsa:6750
SMTL2_HUMAN	hsa:342527
SMTN_HUMAN	hsa:6525
SMU1_HUMAN	hsa:55234
SMUF1_HUMAN	hsa:57154
SMUF2_HUMAN	hsa:64750
SMUG1_HUMAN	hsa:23583
SMYD1_HUMAN	hsa:150572
SMYD2_HUMAN	hsa:56950
SMYD3_HUMAN	hsa:64754
SMYD4_HUMAN	hsa:114826
SMYD5_HUMAN	hsa:10322
SN12L_HUMAN	hsa:100506736
SNAA_HUMAN	hsa:8775
SNAB_HUMAN	hsa:63908
SNAG_HUMAN	hsa:8774
SNAI1_HUMAN	hsa:6615
SNAI2_HUMAN	hsa:6591
SNAI3_HUMAN	hsa:333929
SNAPN_HUMAN	hsa:23557
SNAT_HUMAN	hsa:15
SNCAP_HUMAN	hsa:9627
SND1_HUMAN	hsa:27044
SNED1_HUMAN	hsa:25992
SNF5_HUMAN	hsa:6598
SNF8_HUMAN	hsa:11267
SNG1_HUMAN	hsa:9145
SNG2_HUMAN	hsa:9144
SNG3_HUMAN	hsa:9143
SNG4_HUMAN	hsa:23546
SNIP1_HUMAN	hsa:79753
SNN_HUMAN	hsa:8303
SNP23_HUMAN	hsa:8773
SNP25_HUMAN	hsa:6616
SNP29_HUMAN	hsa:9342
SNP47_HUMAN	hsa:116841
SNPC1_HUMAN	hsa:6617
SNPC2_HUMAN	hsa:6618
SNPC3_HUMAN	hsa:6619
SNPC4_HUMAN	hsa:6621
SNPC5_HUMAN	hsa:10302
SNPH_HUMAN	hsa:9751
SNR25_HUMAN	hsa:79622
SNR27_HUMAN	hsa:11017
SNR40_HUMAN	hsa:9410
SNR48_HUMAN	hsa:154007
SNRK_HUMAN	hsa:54861
SNRPA_HUMAN	hsa:6626
SNTA1_HUMAN	hsa:6640
SNTAN_HUMAN	hsa:132203
SNTB1_HUMAN	hsa:6641
SNTB2_HUMAN	hsa:6645
SNTG1_HUMAN	hsa:54212
SNTG2_HUMAN	hsa:54221
SNURF_HUMAN	hsa:8926
SNUT1_HUMAN	hsa:9092
SNUT2_HUMAN	hsa:10713
SNW1_HUMAN	hsa:22938
SNX10_HUMAN	hsa:29887
SNX11_HUMAN	hsa:29916
SNX13_HUMAN	hsa:23161
SNX14_HUMAN	hsa:57231
SNX15_HUMAN	hsa:29907
SNX16_HUMAN	hsa:64089
SNX18_HUMAN	hsa:112574
SNX1_HUMAN	hsa:6642
SNX20_HUMAN	hsa:124460
SNX22_HUMAN	hsa:79856
SNX24_HUMAN	hsa:28966
SNX27_HUMAN	hsa:81609
SNX29_HUMAN	hsa:92017
SNX2_HUMAN	hsa:6643
SNX30_HUMAN	hsa:401548
SNX31_HUMAN	hsa:169166
SNX32_HUMAN	hsa:254122
SNX33_HUMAN	hsa:257364
SNX4_HUMAN	hsa:8723
SNX6_HUMAN	hsa:58533
SNX7_HUMAN	hsa:51375
SNX8_HUMAN	hsa:29886
SNX9_HUMAN	hsa:51429
SN_HUMAN	hsa:6614
SO1A2_HUMAN	hsa:6579
SO1B1_HUMAN	hsa:10599
SO1B3_HUMAN	hsa:28234
SO1B7_HUMAN	hsa:338821
SO1C1_HUMAN	hsa:53919
SO2A1_HUMAN	hsa:6578
SO2B1_HUMAN	hsa:11309
SO3A1_HUMAN	hsa:28232
SO4A1_HUMAN	hsa:28231
SO4C1_HUMAN	hsa:353189
SO5A1_HUMAN	hsa:81796
SO6A1_HUMAN	hsa:133482
SOAT1_HUMAN	hsa:6646
SOAT2_HUMAN	hsa:8435
SOAT_HUMAN	hsa:345274
SOBP_HUMAN	hsa:55084
SOCS1_HUMAN	hsa:8651
SOCS2_HUMAN	hsa:8835
SOCS3_HUMAN	hsa:9021
SOCS4_HUMAN	hsa:122809
SOCS5_HUMAN	hsa:9655
SOCS6_HUMAN	hsa:9306
SOCS7_HUMAN	hsa:30837
SODC_HUMAN	hsa:6647
SODE_HUMAN	hsa:6649
SODM_HUMAN	hsa:6648
SOGA1_HUMAN	hsa:140710
SOGA3_HUMAN	hsa:387104
SOLH1_HUMAN	hsa:402381
SOLH2_HUMAN	hsa:54937
SOLH2_HUMAN	hsa:100526761
SOM2_HUMAN	hsa:2689
SOMA_HUMAN	hsa:2688
SON_HUMAN	hsa:6651
SORC1_HUMAN	hsa:114815
SORC2_HUMAN	hsa:57537
SORC3_HUMAN	hsa:22986
SORCN_HUMAN	hsa:6717
SORL_HUMAN	hsa:6653
SORT_HUMAN	hsa:6272
SOS1_HUMAN	hsa:6654
SOS2_HUMAN	hsa:6655
SOSB1_HUMAN	hsa:79035
SOSB2_HUMAN	hsa:64859
SOSD1_HUMAN	hsa:25928
SOSSC_HUMAN	hsa:58493
SOST_HUMAN	hsa:50964
SOX10_HUMAN	hsa:6663
SOX11_HUMAN	hsa:6664
SOX12_HUMAN	hsa:6666
SOX13_HUMAN	hsa:9580
SOX14_HUMAN	hsa:8403
SOX15_HUMAN	hsa:6665
SOX17_HUMAN	hsa:64321
SOX18_HUMAN	hsa:54345
SOX1_HUMAN	hsa:6656
SOX21_HUMAN	hsa:11166
SOX2_HUMAN	hsa:6657
SOX30_HUMAN	hsa:11063
SOX3_HUMAN	hsa:6658
SOX4_HUMAN	hsa:6659
SOX5_HUMAN	hsa:6660
SOX6_HUMAN	hsa:55553
SOX7_HUMAN	hsa:83595
SOX8_HUMAN	hsa:30812
SOX9_HUMAN	hsa:6662
SOX_HUMAN	hsa:51268
SP100_HUMAN	hsa:6672
SP110_HUMAN	hsa:3431
SP130_HUMAN	hsa:79595
SP140_HUMAN	hsa:11262
SP14L_HUMAN	hsa:93349
SP16H_HUMAN	hsa:11198
SP17_HUMAN	hsa:53340
SP1_HUMAN	hsa:6667
SP202_HUMAN	hsa:170067
SP20H_HUMAN	hsa:55578
SP2_HUMAN	hsa:6668
SP30L_HUMAN	hsa:79685
SP3_HUMAN	hsa:6670
SP4_HUMAN	hsa:6671
SP5_HUMAN	hsa:389058
SP6_HUMAN	hsa:80320
SP7_HUMAN	hsa:121340
SP8_HUMAN	hsa:221833
SP9_HUMAN	hsa:100131390
SPA11_HUMAN	hsa:256394
SPA12_HUMAN	hsa:145264
SPA24_HUMAN	hsa:202051
SPA2L_HUMAN	hsa:124044
SPA5L_HUMAN	hsa:79029
SPA6L_HUMAN	hsa:55064
SPA9_HUMAN	hsa:327657
SPAC7_HUMAN	hsa:122258
SPAG1_HUMAN	hsa:6674
SPAG4_HUMAN	hsa:6676
SPAG5_HUMAN	hsa:10615
SPAG6_HUMAN	hsa:9576
SPAG7_HUMAN	hsa:9552
SPAG8_HUMAN	hsa:26206
SPAS1_HUMAN	hsa:221409
SPAS2_HUMAN	hsa:65244
SPAST_HUMAN	hsa:6683
SPAT2_HUMAN	hsa:9825
SPAT4_HUMAN	hsa:132851
SPAT5_HUMAN	hsa:166378
SPAT6_HUMAN	hsa:54558
SPAT7_HUMAN	hsa:55812
SPAT8_HUMAN	hsa:145946
SPAT9_HUMAN	hsa:83890
SPB10_HUMAN	hsa:5273
SPB11_HUMAN	hsa:89778
SPB12_HUMAN	hsa:89777
SPB13_HUMAN	hsa:5275
SPB1_HUMAN	hsa:117246
SPB3_HUMAN	hsa:6317
SPB4_HUMAN	hsa:6318
SPB5_HUMAN	hsa:5268
SPB6_HUMAN	hsa:5269
SPB7_HUMAN	hsa:8710
SPB8_HUMAN	hsa:5271
SPB9_HUMAN	hsa:5272
SPC1L_HUMAN	hsa:84221
SPC24_HUMAN	hsa:147841
SPC25_HUMAN	hsa:57405
SPCS1_HUMAN	hsa:28972
SPCS2_HUMAN	hsa:9789
SPCS3_HUMAN	hsa:60559
SPCS_HUMAN	hsa:51091
SPD16_HUMAN	hsa:102723555
SPD2A_HUMAN	hsa:9644
SPD2B_HUMAN	hsa:285590
SPDE1_HUMAN	hsa:285955
SPDE2_HUMAN	hsa:441273
SPDE3_HUMAN	hsa:441272
SPDE4_HUMAN	hsa:388333
SPDEF_HUMAN	hsa:25803
SPDLY_HUMAN	hsa:54908
SPDYA_HUMAN	hsa:245711
SPDYC_HUMAN	hsa:387778
SPE2B_HUMAN	hsa:100310812
SPE39_HUMAN	hsa:63894
SPEB_HUMAN	hsa:79814
SPEE_HUMAN	hsa:6723
SPEF1_HUMAN	hsa:25876
SPEF2_HUMAN	hsa:79925
SPEG_HUMAN	hsa:10290
SPEM1_HUMAN	hsa:374768
SPERI_HUMAN	hsa:375686
SPERT_HUMAN	hsa:220082
SPESP_HUMAN	hsa:246777
SPF27_HUMAN	hsa:10286
SPF30_HUMAN	hsa:10285
SPF45_HUMAN	hsa:84991
SPG16_HUMAN	hsa:79582
SPG17_HUMAN	hsa:200162
SPG20_HUMAN	hsa:23111
SPG21_HUMAN	hsa:51324
SPG7_HUMAN	hsa:6687
SPHAR_HUMAN	hsa:10638
SPHK1_HUMAN	hsa:8877
SPHK2_HUMAN	hsa:56848
SPHM_HUMAN	hsa:6448
SPI1_HUMAN	hsa:6688
SPI2A_HUMAN	hsa:54466
SPI2B_HUMAN	hsa:474343
SPI2_HUMAN	hsa:5276
SPIB_HUMAN	hsa:6689
SPICE_HUMAN	hsa:152185
SPIC_HUMAN	hsa:121599
SPIDR_HUMAN	hsa:23514
SPIN1_HUMAN	hsa:10927
SPIN3_HUMAN	hsa:169981
SPIN4_HUMAN	hsa:139886
SPIR1_HUMAN	hsa:56907
SPIR2_HUMAN	hsa:84501
SPIT1_HUMAN	hsa:6692
SPIT2_HUMAN	hsa:10653
SPIT3_HUMAN	hsa:10816
SPIT4_HUMAN	hsa:391253
SPKAP_HUMAN	hsa:80309
SPN1_HUMAN	hsa:10073
SPN90_HUMAN	hsa:51517
SPNS1_HUMAN	hsa:83985
SPNS2_HUMAN	hsa:124976
SPNS3_HUMAN	hsa:201305
SPNXA_HUMAN	hsa:728712
SPNXA_HUMAN	hsa:30014
SPNXB_HUMAN	hsa:105369237
SPNXB_HUMAN	hsa:728695
SPNXC_HUMAN	hsa:64663
SPNXD_HUMAN	hsa:64648
SPO11_HUMAN	hsa:23626
SPOC1_HUMAN	hsa:90853
SPON1_HUMAN	hsa:10418
SPON2_HUMAN	hsa:10417
SPOPL_HUMAN	hsa:339745
SPOP_HUMAN	hsa:8405
SPP24_HUMAN	hsa:6694
SPP2A_HUMAN	hsa:84888
SPP2B_HUMAN	hsa:56928
SPP2C_HUMAN	hsa:162540
SPPL3_HUMAN	hsa:121665
SPR1A_HUMAN	hsa:6698
SPR1B_HUMAN	hsa:6699
SPR2A_HUMAN	hsa:6700
SPR2B_HUMAN	hsa:6701
SPR2D_HUMAN	hsa:6703
SPR2E_HUMAN	hsa:6704
SPR2F_HUMAN	hsa:6705
SPR2G_HUMAN	hsa:6706
SPRC_HUMAN	hsa:6678
SPRE1_HUMAN	hsa:161742
SPRE2_HUMAN	hsa:200734
SPRE3_HUMAN	hsa:399473
SPRE_HUMAN	hsa:6697
SPRL1_HUMAN	hsa:8404
SPRN_HUMAN	hsa:503542
SPRR3_HUMAN	hsa:6707
SPRR4_HUMAN	hsa:163778
SPRTN_HUMAN	hsa:83932
SPRY3_HUMAN	hsa:84926
SPRY4_HUMAN	hsa:283377
SPRY7_HUMAN	hsa:57213
SPS1_HUMAN	hsa:22929
SPS2L_HUMAN	hsa:26010
SPS2_HUMAN	hsa:22928
SPSB1_HUMAN	hsa:80176
SPSB2_HUMAN	hsa:84727
SPSB3_HUMAN	hsa:90864
SPSB4_HUMAN	hsa:92369
SPSY_HUMAN	hsa:6611
SPT12_HUMAN	hsa:353324
SPT13_HUMAN	hsa:221178
SPT16_HUMAN	hsa:83893
SPT17_HUMAN	hsa:128153
SPT19_HUMAN	hsa:219938
SPT20_HUMAN	hsa:64847
SPT21_HUMAN	hsa:374955
SPT22_HUMAN	hsa:84690
SPT25_HUMAN	hsa:128497
SPT2_HUMAN	hsa:144108
SPT32_HUMAN	hsa:124783
SPT33_HUMAN	hsa:124045
SPT45_HUMAN	hsa:149643
SPT4H_HUMAN	hsa:6827
SPT5H_HUMAN	hsa:6829
SPT6H_HUMAN	hsa:6830
SPTA1_HUMAN	hsa:6708
SPTA3_HUMAN	hsa:130560
SPTB1_HUMAN	hsa:6710
SPTB2_HUMAN	hsa:6711
SPTC1_HUMAN	hsa:10558
SPTC2_HUMAN	hsa:9517
SPTC3_HUMAN	hsa:55304
SPTCS_HUMAN	hsa:80208
SPTN1_HUMAN	hsa:6709
SPTN2_HUMAN	hsa:6712
SPTN4_HUMAN	hsa:57731
SPTN5_HUMAN	hsa:51332
SPTSA_HUMAN	hsa:171546
SPTSB_HUMAN	hsa:165679
SPX3_HUMAN	hsa:84255
SPXN1_HUMAN	hsa:494118
SPXN2_HUMAN	hsa:494119
SPXN3_HUMAN	hsa:139067
SPXN4_HUMAN	hsa:441525
SPXN5_HUMAN	hsa:494197
SPXN_HUMAN	hsa:80763
SPY1_HUMAN	hsa:10252
SPY2_HUMAN	hsa:10253
SPY3_HUMAN	hsa:10251
SPY4_HUMAN	hsa:81848
SPYA_HUMAN	hsa:189
SPZ1_HUMAN	hsa:84654
SQRD_HUMAN	hsa:58472
SQSTM_HUMAN	hsa:8878
SR140_HUMAN	hsa:23350
SR1IP_HUMAN	hsa:285672
SRA1_HUMAN	hsa:10011
SRAC1_HUMAN	hsa:84947
SRB4D_HUMAN	hsa:136853
SRBD1_HUMAN	hsa:55133
SRBP1_HUMAN	hsa:6720
SRBP2_HUMAN	hsa:6721
SRBS1_HUMAN	hsa:10580
SRBS2_HUMAN	hsa:8470
SRC8_HUMAN	hsa:2017
SRCAP_HUMAN	hsa:10847
SRCA_HUMAN	hsa:6345
SRCH_HUMAN	hsa:3270
SRCN1_HUMAN	hsa:80725
SRCRL_HUMAN	hsa:284297
SRC_HUMAN	hsa:6714
SREC2_HUMAN	hsa:91179
SREC_HUMAN	hsa:8578
SREK1_HUMAN	hsa:140890
SRFB1_HUMAN	hsa:153443
SRF_HUMAN	hsa:6722
SRGEF_HUMAN	hsa:26297
SRGN_HUMAN	hsa:5552
SRGP1_HUMAN	hsa:57522
SRGP2_HUMAN	hsa:23380
SRGP3_HUMAN	hsa:9901
SRMS_HUMAN	hsa:6725
SRP09_HUMAN	hsa:6726
SRP19_HUMAN	hsa:6728
SRP54_HUMAN	hsa:6729
SRP68_HUMAN	hsa:6730
SRP72_HUMAN	hsa:6731
SRPK1_HUMAN	hsa:6732
SRPK2_HUMAN	hsa:6733
SRPK3_HUMAN	hsa:26576
SRPRA_HUMAN	hsa:6734
SRPRB_HUMAN	hsa:58477
SRPX2_HUMAN	hsa:27286
SRPX_HUMAN	hsa:8406
SRR1L_HUMAN	hsa:402055
SRRM1_HUMAN	hsa:10250
SRRM2_HUMAN	hsa:23524
SRRM4_HUMAN	hsa:84530
SRRM5_HUMAN	hsa:100170229
SRRT_HUMAN	hsa:51593
SRS10_HUMAN	hsa:10772
SRS11_HUMAN	hsa:9295
SRS12_HUMAN	hsa:135295
SRSF1_HUMAN	hsa:6426
SRSF2_HUMAN	hsa:6427
SRSF3_HUMAN	hsa:6428
SRSF4_HUMAN	hsa:6429
SRSF5_HUMAN	hsa:6430
SRSF6_HUMAN	hsa:6431
SRSF7_HUMAN	hsa:6432
SRSF8_HUMAN	hsa:10929
SRSF9_HUMAN	hsa:8683
SRTD1_HUMAN	hsa:29950
SRTD2_HUMAN	hsa:9792
SRTD3_HUMAN	hsa:29946
SRTD4_HUMAN	hsa:56256
SRTM1_HUMAN	hsa:400120
SRXN1_HUMAN	hsa:140809
SRY_HUMAN	hsa:6736
SSBP2_HUMAN	hsa:23635
SSBP3_HUMAN	hsa:23648
SSBP4_HUMAN	hsa:170463
SSBP_HUMAN	hsa:6742
SSDH_HUMAN	hsa:7915
SSF1_HUMAN	hsa:56342
SSF1_HUMAN	hsa:692312
SSFA2_HUMAN	hsa:6744
SSH1_HUMAN	hsa:54434
SSH2_HUMAN	hsa:85464
SSH3_HUMAN	hsa:54961
SSMM1_HUMAN	hsa:136263
SSNA1_HUMAN	hsa:8636
SSPN_HUMAN	hsa:8082
SSPO_HUMAN	hsa:23145
SSR1_HUMAN	hsa:6751
SSR2_HUMAN	hsa:6752
SSR3_HUMAN	hsa:6753
SSR4_HUMAN	hsa:6754
SSR5_HUMAN	hsa:6755
SSRA_HUMAN	hsa:6745
SSRB_HUMAN	hsa:6746
SSRD_HUMAN	hsa:6748
SSRG_HUMAN	hsa:6747
SSRP1_HUMAN	hsa:6749
SSU72_HUMAN	hsa:29101
SSUH2_HUMAN	hsa:51066
SSX1_HUMAN	hsa:6756
SSX2_HUMAN	hsa:6757
SSX2_HUMAN	hsa:727837
SSX3_HUMAN	hsa:10214
SSX4_HUMAN	hsa:548313
SSX4_HUMAN	hsa:6759
SSX5_HUMAN	hsa:6758
SSX7_HUMAN	hsa:280658
SSXT_HUMAN	hsa:6760
ST14_HUMAN	hsa:6768
ST17A_HUMAN	hsa:9263
ST17B_HUMAN	hsa:9262
ST18_HUMAN	hsa:9705
ST1A1_HUMAN	hsa:6817
ST1A2_HUMAN	hsa:6799
ST1A3_HUMAN	hsa:6818
ST1A3_HUMAN	hsa:445329
ST1A4_HUMAN	hsa:6818
ST1A4_HUMAN	hsa:445329
ST1B1_HUMAN	hsa:27284
ST1C2_HUMAN	hsa:6819
ST1C3_HUMAN	hsa:442038
ST1C4_HUMAN	hsa:27233
ST1E1_HUMAN	hsa:6783
ST20_HUMAN	hsa:400410
ST2A1_HUMAN	hsa:6822
ST2B1_HUMAN	hsa:6820
ST32A_HUMAN	hsa:202374
ST32B_HUMAN	hsa:55351
ST32C_HUMAN	hsa:282974
ST38L_HUMAN	hsa:23012
ST4A1_HUMAN	hsa:25830
ST5_HUMAN	hsa:6764
ST65G_HUMAN	hsa:9913
ST6B1_HUMAN	hsa:391365
ST7L_HUMAN	hsa:54879
ST7_HUMAN	hsa:7982
STA13_HUMAN	hsa:90627
STA5A_HUMAN	hsa:6776
STA5B_HUMAN	hsa:6777
STAB1_HUMAN	hsa:23166
STAB2_HUMAN	hsa:55576
STABP_HUMAN	hsa:10617
STAC2_HUMAN	hsa:342667
STAC3_HUMAN	hsa:246329
STAG1_HUMAN	hsa:10274
STAG2_HUMAN	hsa:10735
STAG3_HUMAN	hsa:10734
STALP_HUMAN	hsa:57559
STAM1_HUMAN	hsa:8027
STAM2_HUMAN	hsa:10254
STAP1_HUMAN	hsa:26228
STAP2_HUMAN	hsa:55620
STAR3_HUMAN	hsa:10948
STAR4_HUMAN	hsa:134429
STAR5_HUMAN	hsa:80765
STAR6_HUMAN	hsa:147323
STAR7_HUMAN	hsa:56910
STAR8_HUMAN	hsa:9754
STAR9_HUMAN	hsa:57519
STAR_HUMAN	hsa:6770
STAT1_HUMAN	hsa:6772
STAT2_HUMAN	hsa:6773
STAT3_HUMAN	hsa:6774
STAT4_HUMAN	hsa:6775
STAT6_HUMAN	hsa:6778
STAT_HUMAN	hsa:6779
STAU1_HUMAN	hsa:6780
STAU2_HUMAN	hsa:27067
STBD1_HUMAN	hsa:8987
STC1_HUMAN	hsa:6781
STC2_HUMAN	hsa:8614
STEA1_HUMAN	hsa:26872
STEA2_HUMAN	hsa:261729
STEA3_HUMAN	hsa:55240
STEA4_HUMAN	hsa:79689
STEAL_HUMAN	hsa:256227
STF1_HUMAN	hsa:2516
STH_HUMAN	hsa:246744
STIL_HUMAN	hsa:6491
STIM2_HUMAN	hsa:57620
STIMA_HUMAN	hsa:375346
STIP1_HUMAN	hsa:10963
STK10_HUMAN	hsa:6793
STK11_HUMAN	hsa:6794
STK16_HUMAN	hsa:8576
STK19_HUMAN	hsa:8859
STK24_HUMAN	hsa:8428
STK25_HUMAN	hsa:10494
STK26_HUMAN	hsa:51765
STK31_HUMAN	hsa:56164
STK33_HUMAN	hsa:65975
STK35_HUMAN	hsa:140901
STK36_HUMAN	hsa:27148
STK38_HUMAN	hsa:11329
STK39_HUMAN	hsa:27347
STK3_HUMAN	hsa:6788
STK40_HUMAN	hsa:83931
STK4_HUMAN	hsa:6789
STKL1_HUMAN	hsa:169436
STMD1_HUMAN	hsa:401236
STML1_HUMAN	hsa:9399
STML2_HUMAN	hsa:30968
STML3_HUMAN	hsa:161003
STMN1_HUMAN	hsa:3925
STMN2_HUMAN	hsa:11075
STMN3_HUMAN	hsa:50861
STMN4_HUMAN	hsa:81551
STN1_HUMAN	hsa:79991
STON1_HUMAN	hsa:11037
STON2_HUMAN	hsa:85439
STOX1_HUMAN	hsa:219736
STOX2_HUMAN	hsa:56977
STP1_HUMAN	hsa:7141
STP2_HUMAN	hsa:7142
STPAP_HUMAN	hsa:64852
STPG1_HUMAN	hsa:90529
STPG2_HUMAN	hsa:285555
STRA6_HUMAN	hsa:64220
STRA8_HUMAN	hsa:346673
STRAA_HUMAN	hsa:92335
STRAB_HUMAN	hsa:55437
STRAP_HUMAN	hsa:11171
STRBP_HUMAN	hsa:55342
STRC_HUMAN	hsa:161497
STRN3_HUMAN	hsa:29966
STRN4_HUMAN	hsa:29888
STRN_HUMAN	hsa:6801
STRP1_HUMAN	hsa:85369
STRP2_HUMAN	hsa:57464
STRUM_HUMAN	hsa:9897
STS_HUMAN	hsa:412
STT3A_HUMAN	hsa:3703
STT3B_HUMAN	hsa:201595
STUM_HUMAN	hsa:375057
STX11_HUMAN	hsa:8676
STX12_HUMAN	hsa:23673
STX16_HUMAN	hsa:8675
STX17_HUMAN	hsa:55014
STX18_HUMAN	hsa:53407
STX19_HUMAN	hsa:415117
STX1A_HUMAN	hsa:6804
STX1B_HUMAN	hsa:112755
STX2_HUMAN	hsa:2054
STX3_HUMAN	hsa:6809
STX5_HUMAN	hsa:6811
STX6_HUMAN	hsa:10228
STX7_HUMAN	hsa:8417
STX8_HUMAN	hsa:9482
STXB1_HUMAN	hsa:6812
STXB2_HUMAN	hsa:6813
STXB3_HUMAN	hsa:6814
STXB4_HUMAN	hsa:252983
STXB5_HUMAN	hsa:134957
STXB6_HUMAN	hsa:29091
STYK1_HUMAN	hsa:55359
STYL1_HUMAN	hsa:51657
STYX_HUMAN	hsa:6815
SUCA_HUMAN	hsa:8802
SUCB1_HUMAN	hsa:8803
SUCB2_HUMAN	hsa:8801
SUCHY_HUMAN	hsa:79783
SUCO_HUMAN	hsa:51430
SUCR1_HUMAN	hsa:56670
SUFU_HUMAN	hsa:51684
SUGP1_HUMAN	hsa:57794
SUGP2_HUMAN	hsa:10147
SUH_HUMAN	hsa:3516
SUIS_HUMAN	hsa:6476
SULF1_HUMAN	hsa:23213
SULF2_HUMAN	hsa:55959
SUMF1_HUMAN	hsa:285362
SUMF2_HUMAN	hsa:25870
SUMO1_HUMAN	hsa:7341
SUMO2_HUMAN	hsa:6613
SUMO3_HUMAN	hsa:6612
SUMO4_HUMAN	hsa:387082
SUN1_HUMAN	hsa:23353
SUN2_HUMAN	hsa:25777
SUN3_HUMAN	hsa:256979
SUN5_HUMAN	hsa:140732
SUOX_HUMAN	hsa:6821
SUPYN_HUMAN	hsa:105372818
SUPYN_HUMAN	hsa:90625
SURF1_HUMAN	hsa:6834
SURF2_HUMAN	hsa:6835
SURF6_HUMAN	hsa:6838
SUSD1_HUMAN	hsa:64420
SUSD2_HUMAN	hsa:56241
SUSD3_HUMAN	hsa:203328
SUSD4_HUMAN	hsa:55061
SUSD5_HUMAN	hsa:26032
SUSD6_HUMAN	hsa:9766
SUV3_HUMAN	hsa:6832
SUV91_HUMAN	hsa:6839
SUV92_HUMAN	hsa:79723
SUZ12_HUMAN	hsa:23512
SV2A_HUMAN	hsa:9900
SV2B_HUMAN	hsa:9899
SVBP_HUMAN	hsa:374969
SVEP1_HUMAN	hsa:79987
SVIL_HUMAN	hsa:6840
SVIP_HUMAN	hsa:258010
SVOPL_HUMAN	hsa:136306
SVOP_HUMAN	hsa:55530
SWAHB_HUMAN	hsa:345079
SWAHC_HUMAN	hsa:65124
SWAHD_HUMAN	hsa:347454
SWAP1_HUMAN	hsa:126074
SWET1_HUMAN	hsa:55974
SWI5_HUMAN	hsa:375757
SWP70_HUMAN	hsa:23075
SWT1_HUMAN	hsa:54823
SYAC_HUMAN	hsa:16
SYAM_HUMAN	hsa:57505
SYAP1_HUMAN	hsa:94056
SYBU_HUMAN	hsa:55638
SYC1L_HUMAN	hsa:100130958
SYC2L_HUMAN	hsa:221711
SYCC_HUMAN	hsa:833
SYCE1_HUMAN	hsa:93426
SYCE2_HUMAN	hsa:256126
SYCE3_HUMAN	hsa:644186
SYCM_HUMAN	hsa:79587
SYCN_HUMAN	hsa:342898
SYCP1_HUMAN	hsa:6847
SYCP2_HUMAN	hsa:10388
SYCP3_HUMAN	hsa:50511
SYCY1_HUMAN	hsa:30816
SYCY2_HUMAN	hsa:405754
SYDC_HUMAN	hsa:1615
SYDE1_HUMAN	hsa:85360
SYDE2_HUMAN	hsa:84144
SYDM_HUMAN	hsa:55157
SYEM_HUMAN	hsa:124454
SYEP_HUMAN	hsa:2058
SYF1_HUMAN	hsa:56949
SYF2_HUMAN	hsa:25949
SYFA_HUMAN	hsa:2193
SYFB_HUMAN	hsa:10056
SYFM_HUMAN	hsa:10667
SYGP1_HUMAN	hsa:8831
SYG_HUMAN	hsa:2617
SYHC_HUMAN	hsa:3035
SYHM_HUMAN	hsa:23438
SYIC_HUMAN	hsa:3376
SYIM_HUMAN	hsa:55699
SYJ2B_HUMAN	hsa:55333
SYK_HUMAN	hsa:3735
SYLC_HUMAN	hsa:51520
SYLM_HUMAN	hsa:23395
SYMC_HUMAN	hsa:4141
SYMM_HUMAN	hsa:92935
SYMPK_HUMAN	hsa:8189
SYN1L_HUMAN	hsa:646658
SYN1_HUMAN	hsa:6853
SYN2_HUMAN	hsa:6854
SYNCI_HUMAN	hsa:81493
SYNC_HUMAN	hsa:4677
SYNE1_HUMAN	hsa:23345
SYNE2_HUMAN	hsa:23224
SYNE3_HUMAN	hsa:161176
SYNE4_HUMAN	hsa:163183
SYNEM_HUMAN	hsa:23336
SYNG1_HUMAN	hsa:79953
SYNJ1_HUMAN	hsa:8867
SYNJ2_HUMAN	hsa:8871
SYNM_HUMAN	hsa:79731
SYNP2_HUMAN	hsa:171024
SYNPO_HUMAN	hsa:11346
SYNPR_HUMAN	hsa:132204
SYNRG_HUMAN	hsa:11276
SYP2L_HUMAN	hsa:79933
SYPH_HUMAN	hsa:6855
SYPL1_HUMAN	hsa:6856
SYPL2_HUMAN	hsa:284612
SYPM_HUMAN	hsa:25973
SYQ_HUMAN	hsa:5859
SYRC_HUMAN	hsa:5917
