From	To
A0A0S2Z4I0_HUMAN	GALT
A0A0S2Z5N7_HUMAN	ZCWPW1
A0A0S4L503_HUMAN	HLA-B
D2U824_HUMAN	HLA-DRB1
D3U3K2_HUMAN	HLA-B
D3U3V8_HUMAN	HLA-B
D3U431_HUMAN	HLA-A
G0X8Q9_HUMAN	HLA-A
L8E8E9_HUMAN	IARS2
L8E9V2_HUMAN	IFT172
L8EAN7_HUMAN	PCSK6
L8EAR9_HUMAN	ERP44
L8EAW4_HUMAN	RNF181
L8ECL0_HUMAN	C1QTNF2
L8ECP0_HUMAN	SYT9
M0QX73_HUMAN	GLTSCR2
M0QXE1_HUMAN	KLHL26
M0QXS0_HUMAN	EMP3
M0QXS4_HUMAN	CCDC97
M0QYQ7_HUMAN	HNRNPM
M0QZ19_HUMAN	TRPM4
M0R007_HUMAN	IRF3
M0R1P0_HUMAN	ZNF530
M0R1U8_HUMAN	XRCC1
M0R288_HUMAN	ZNF397
M0R2H5_HUMAN	SARS2
M0R3F8_HUMAN	DMKN
A0A024K712_HUMAN	HLA-B
A0A024QZP9_HUMAN	C10orf27
A0A024R8W0_HUMAN	DDX48
A0A024RDT9_HUMAN	FNDC3A
A0A0A7C4H1_HUMAN	HLA-A
A0A0A7C7A3_HUMAN	HLA-A
A0A0A7C8N4_HUMAN	HLA-A
A0A0A7CA48_HUMAN	HLA-DPB1
A0A0F7RND5_HUMAN	HLA-B
A1KWT0_HUMAN	HLA-A
A2V663_HUMAN	ChSy-2
A4FU59_HUMAN	TMC1
A6N930_HUMAN	MYH7
A6NF51_HUMAN	BPNT1
A6NN40_HUMAN	SHROOM1
A6YUP6_HUMAN	ND1
A6YWQ1_HUMAN	COX3
A6YXS6_HUMAN	ATP6
A7J1S3_HUMAN	ABCB4
A7LNF5_HUMAN	NUCB2
A7MAK1_HUMAN	HLA-B
B6ZCG0_HUMAN	RHCE
B7ZBQ3_HUMAN	MED20
B8ZZV5_HUMAN	MRPL30
B8ZZW8_HUMAN	FCHSD2
C0M136_HUMAN	HLA-B
C9WEL5_HUMAN	HLA-A
D2DKK1_HUMAN	HLA-C
D2DKK2_HUMAN	HLA-C
D2DKS5_HUMAN	HLA-B
D2DKY5_HUMAN	HLA-A
E9PBD5_HUMAN	ADAMTS20
E9PIK8_HUMAN	PPFIBP2
E9PLD4_HUMAN	CSDE1
E9PLL1_HUMAN	TM7SF2
E9PM91_HUMAN	POLD3
E9PP30_HUMAN	MUTYH
E9PPJ6_HUMAN	ST3GAL4
E9PQT4_HUMAN	SLC7A8
E9PQY7_HUMAN	TM9SF1
E9PR08_HUMAN	ACER3
E9PR79_HUMAN	TMPRSS13
E9PS71_HUMAN	PEX19
G1EMZ5_HUMAN	HLA-DRB1
G1ENN8_HUMAN	HLA-C
G1EP67_HUMAN	HLA-A
G1EPE1_HUMAN	HLA-A
G1EPY9_HUMAN	HLA-B
G1EQ64_HUMAN	HLA-C
G1EQ82_HUMAN	HLA-C
G1EQB9_HUMAN	HLA-C
G1EQD1_HUMAN	HLA-C
G3LGQ4_HUMAN	HFE
G3V2S9_HUMAN	SLIRP
G3V361_HUMAN	CALM1
G3V383_HUMAN	NDRG2
G3V3T9_HUMAN	PPP2R3C
G3V537_HUMAN	VRTN
G3V5Q4_HUMAN	CCNB1IP1
G4V595_HUMAN	HLA-C
H3BM39_HUMAN	KDM8
H3BMK7_HUMAN	VWA9
H3BMZ7_HUMAN	NUDT7
H3BNA9_HUMAN	LRRC49
H3BNK7_HUMAN	CLN3
H3BQZ1_HUMAN	ADGRG1
H3BQZ8_HUMAN	TAF1C
H3BRH2_HUMAN	C15orf41
H3BRL5_HUMAN	GDE1
H3BS70_HUMAN	ECI1
H3BSN6_HUMAN	KARS
H3BSZ9_HUMAN	CRISPLD2
H3BT01_HUMAN	DEF8
H3BUL6_HUMAN	RNF40
H3BVA0_HUMAN	ADGRG1
I2B2X4_HUMAN	HLA-B
J3KMZ0_HUMAN	HOXC11
O78137_HUMAN	HLA-B
O78213_HUMAN	HLA-Cw*0707
Q12848_HUMAN	TAP1
Q58F16_HUMAN	UNC93B1
Q75N10_HUMAN	HDAC9
Q860S8_HUMAN	HLA-DRB1
Q8HWS2_HUMAN	HLA-B
Q8IVQ8_HUMAN	XPO4
Q8WWN5_HUMAN	SCN5A
R4QIR6_HUMAN	HLA-DQB1
T1R3D1_HUMAN	HLA-DRB1
U5IQJ8_HUMAN	HLA-DQB1
W8D9J2_HUMAN	ATP6
A0A0A7C5L1_HUMAN	HLA-A
A0A0A7C6L7_HUMAN	HLA-C
A0A0A7C7J2_HUMAN	HLA-A
A0A0A7C8G5_HUMAN	HLA-DQB1
A0A0A7C8W9_HUMAN	HLA-DPB1
A0A0A7C9M7_HUMAN	HLA-DQB1
A0A0A7CAF7_HUMAN	HLA-DQB1
A0A0A8WG47_HUMAN	HLA-DQB1
B0JE64_HUMAN	RHD
B1PC45_HUMAN	HLA-C
B7ZLK2_HUMAN	KIAA0528
C5IZX1_HUMAN	HLA-C
C5IZY7_HUMAN	HLA-C
D2DKI7_HUMAN	HLA-C
E0X9Q2_HUMAN	HLA-C
E0YTL5_HUMAN	HLA-C
E2G6R5_HUMAN	TP53
E5RJF0_HUMAN	INTS8
H0Y450_HUMAN	RARS2
H0Y4Q8_HUMAN	TMEM254
H0YAG5_HUMAN	MRPS18C
H0YAJ5_HUMAN	APBB2
H0YAZ1_HUMAN	SARAF
H0YBG1_HUMAN	CPEB4
H0YBZ8_HUMAN	CD74
H0YCL4_HUMAN	CD44
H0YCU5_HUMAN	PACS1
H0YH49_HUMAN	CLEC2D
H0YHG6_HUMAN	CPM
H0YI06_HUMAN	DRG1
H0YIJ2_HUMAN	PMEL
H0YIQ8_HUMAN	KANSL2
H0YIZ0_HUMAN	SHMT2
H0YJE9_HUMAN	PSMC6
H2DML5_HUMAN	HLA-DR4I
H2E2A5_HUMAN	HLA-B
H2KMD8_HUMAN	TNNT3
L0R885_HUMAN	KIAA0586
L0R899_HUMAN	MLL
L0RFL6_HUMAN	HLA-B
O02968_HUMAN	HLA-All
Q53SN7_HUMAN	AGPS
Q5JRD6_HUMAN	PDSS2
Q5K146_HUMAN	HLA-A
Q658W5_HUMAN	DKFZp666M0210
Q96GC1_HUMAN	ODF2L
Q9BV18_HUMAN	E4F1
Q9HBE7_HUMAN	SLAM
A0A0K0KR80_HUMAN	HLA-B
A0A0K0KRC0_HUMAN	HLA-C
A0A0K0KRK2_HUMAN	HLA-DPB1
A0A0N7A4H2_HUMAN	HLA-DQB1
A0A0N7A4T9_HUMAN	HLA-DPB1
A0A0N7A6E7_HUMAN	HLA-B
A0A059QSC5_HUMAN	ND4L
A0A059RHT3_HUMAN	COX1
A0A0B5HLA0_HUMAN	SOX2
C0KJW0_HUMAN	HLA-C
C9WCX4_HUMAN	HLA-B
C9WET1_HUMAN	HLA-C
C9WEV7_HUMAN	HLA-DRB1
F2Z2E2_HUMAN	IQGAP3
F2Z2V3_HUMAN	DBNL
J3KT53_HUMAN	FHOD1
K7EJM8_HUMAN	FECH
K7EJS6_HUMAN	MAP4K1
K7ELX4_HUMAN	FECH
K7ERV3_HUMAN	TK1
L7Y4K8_HUMAN	HLA-A
L8E770_HUMAN	NFE2
L8E7E1_HUMAN	PAWR
L8E8L8_HUMAN	KLHDC10
L8E9A1_HUMAN	GRIK2
M4N6L9_HUMAN	HLA-A
M4VMS8_HUMAN	HLA-A
M4VR43_HUMAN	APOBEC3F
O19600_HUMAN	HLA-A
O78201_HUMAN	HLA-Cw*02023
Q19Q54_HUMAN	CFTR
Q5Q8I1_HUMAN	ND1
Q9BD09_HUMAN	HLA-C
V9GYV8_HUMAN	NRSN2
A0A0A0MRR9_HUMAN	C10orf128
E5DY63_HUMAN	COX1
F1CFE6_HUMAN	DMD
F1CGT1_HUMAN	HLA-B
F4NBU3_HUMAN	HLA-B
F4NBU5_HUMAN	HLA-B
F5GXE5_HUMAN	SPX
F5H067_HUMAN	ABHD4
F5H248_HUMAN	COPS7A
F5H3S5_HUMAN	ANAPC5
F5H7I3_HUMAN	ADGRD1
F5H8G6_HUMAN	NOP2
J3KSA7_HUMAN	MBD2
K7EJ00_HUMAN	METTL23
K7EM92_HUMAN	YIPF2
K7EMU7_HUMAN	PIN1
K7ENU5_HUMAN	HOOK2
K7EP83_HUMAN	ITGA2B
K7EPA2_HUMAN	CEP192
K7EPP2_HUMAN	MATK
K7EPT5_HUMAN	METTL23
K7ERI9_HUMAN	APOC1
K7ESP0_HUMAN	PTPRS
M9MML4_HUMAN	PTPRC
Q5JPE4_HUMAN	DKFZp667O202
Q8HWM3_HUMAN	HLA-B
U3KQT4_HUMAN	FHL2
A0A0H4LYV8_HUMAN	HLA-G
A2A280_HUMAN	RFPL3S
A5JTU9_HUMAN	MSH2
A5YRU2_HUMAN	MUC1
A7WPM7_HUMAN	POU5F1
B0QYC2_HUMAN	IL2RB
C9J4K7_HUMAN	SLFN12
C9JB34_HUMAN	MPP1
C9JMQ7_HUMAN	SLC12A9
E1Y6M5_HUMAN	HLA-C
E2DHB2_HUMAN	HLA-C
E2GJG9_HUMAN	HLA-C
E2GJI9_HUMAN	HLA-C
E3SWI5_HUMAN	HLA-B
E3SWL2_HUMAN	HLA-C
F6IQG6_HUMAN	HLA-C
F6IR11_HUMAN	HLA-A
F6KS30_HUMAN	HLA-DRB1
F6KS43_HUMAN	HLA-B
G9DBG8_HUMAN	HLA-B
G9F9T7_HUMAN	HLA-DRB1
H0Y6P5_HUMAN	PTPRK
H0Y8W6_HUMAN	PDLIM7
H0Y9V5_HUMAN	KDM3B
H0YDJ8_HUMAN	TOR1AIP1
H0YDY7_HUMAN	CYB5RL
H0YE21_HUMAN	C11orf80
H0YEK5_HUMAN	SAAL1
H0YJJ8_HUMAN	EIF2B2
H0YJR2_HUMAN	PPP2R3C
H0YK25_HUMAN	PPP2R5C
H0YL22_HUMAN	NDUFAF1
H0YL79_HUMAN	SPATA5L1
H0YLY9_HUMAN	PIGH
H0YNA1_HUMAN	FAM98B
I3L1K7_HUMAN	GOSR2
I3L1Y5_HUMAN	P4HB
I3L3K2_HUMAN	XYLT2
I3L3P9_HUMAN	DOC2A
I3L3R4_HUMAN	SMTNL2
I3L3W7_HUMAN	SPNS3
I3L443_HUMAN	RNMTL1
I3L469_HUMAN	TMC5
I3L4C9_HUMAN	SGSH
I3L4H1_HUMAN	PITPNA
I3Y3J5_HUMAN	HLA-A
I6NN04_HUMAN	HLA-B
I6NXI2_HUMAN	HLA-A
O95578_HUMAN	dystrophin
Q4VC57_HUMAN	HLA-DQB1
Q508I5_HUMAN	ANTXR1/NNG1
Q5T0G7_HUMAN	ANXA11
Q5T454_HUMAN	MMS19
Q96E43_HUMAN	OSBPL8
Q9UM84_HUMAN	RET-ELE1
V5JA67_HUMAN	HLA-B
X5DP35_HUMAN	NDE1
A0A098CMI8_HUMAN	ATP6
A0A0B4J256_HUMAN	DRAM1
A0A0H4MA87_HUMAN	HLA-G
A5HKP1_HUMAN	HLA-A
B5MDP7_HUMAN	PAPLN
C5IZT2_HUMAN	HLA-B
C6G7W2_HUMAN	P2RY2
C6K4H2_HUMAN	HLA-A
D6R9F8_HUMAN	TARS
D6RA15_HUMAN	UBE2J2
D6RAD0_HUMAN	SMG7
D6RAP5_HUMAN	KLHL2
D6RAU1_HUMAN	PRKCZ
D6RD42_HUMAN	MLIP
D6RE86_HUMAN	CP
D6REB4_HUMAN	PAIP1
D6REZ1_HUMAN	SPDL1
D6RF37_HUMAN	PARP8
D6RF56_HUMAN	FAM153C
D6RF71_HUMAN	PKD2L2
D6RGF4_HUMAN	ABCE1
D9IWN0_HUMAN	PRMD9
D9UAX7_HUMAN	HLA-B
E3SG79_HUMAN	HLA-A
F8LSV3_HUMAN	HLA-A
F8RHI3_HUMAN	HLA-C
F8RHK2_HUMAN	HLA-DRB1
F8SKX5_HUMAN	HLA-B
F8W6A0_HUMAN	PPHLN1
F8W924_HUMAN	TMEM189
F8WAQ8_HUMAN	MOB4
F8WBA9_HUMAN	SELENBP1
F8WBB7_HUMAN	SPOPL
F8WBL2_HUMAN	BYSL
F8WC79_HUMAN	SF3A1
F8WCR6_HUMAN	AP4M1
F8WDR3_HUMAN	AP4M1
F8WE80_HUMAN	CGREF1
F8WEF3_HUMAN	LIMS2
J9PW07_HUMAN	HLA-B
J9ZZE7_HUMAN	RHCE
Q16098_HUMAN	APC
Q2MCJ2_HUMAN	AVGR2
Q45L91_HUMAN	ABO
Q4EZD1_HUMAN	COX3
Q4G0H8_HUMAN	CACNA1C
Q4LEJ8_HUMAN	SLC21A2
Q5JVD1_HUMAN	CNTRL
Q6UP09_HUMAN	SCNN1A
Q70V33_HUMAN	ABO
Q8J014_HUMAN	rps2
Q8TE40_HUMAN	CYP11B1
R4I4C2_HUMAN	HLA-B
R4I4Z5_HUMAN	HLA-A
S4R3B5_HUMAN	SEC61B
V5JAP0_HUMAN	HLA-C
V5NQQ8_HUMAN	HLA-C
V5NVP3_HUMAN	HLA-C
A0A0H4LZ43_HUMAN	HLA-G
Q8NHX2_HUMAN	AQP2
Q9BT70_HUMAN	SORBS3
Q9H7Q8_HUMAN	FLJ00009
Q9NT59_HUMAN	DKFZp566F0947
V5JIE7_HUMAN	COX1
V9GY79_HUMAN	SPTA1
A0A0C4DG30_HUMAN	PARPBP
A0A0C4DG44_HUMAN	HTRA2
A0A0C4DG58_HUMAN	RUNX1
A0A0C4DGJ5_HUMAN	PTCH1
A0A0D5CCE3_HUMAN	HLA-C
A0A0D9SF26_HUMAN	SMIM18
A0A0D9SF88_HUMAN	METTL14
A0A0E3DC72_HUMAN	HLA-B
A0A0E3DCH4_HUMAN	HLA-DRB1
A0A0E3DCP5_HUMAN	HLA-A
A0A0E3DCT9_HUMAN	HLA-B
A0A0E3DDI8_HUMAN	HLA-C
A0A0E3DDV1_HUMAN	HLA-DPB1
A0A0E3DDW1_HUMAN	HLA-DPB1
A0A0U1RQN0_HUMAN	ERC1
A0A0U1RQZ7_HUMAN	SPTY2D1-AS1
A0A0U1RR46_HUMAN	PATJ
B3V8R7_HUMAN	HLA-A
Q29724_HUMAN	HLA-A
A0A087WSW5_HUMAN	FAM72C
A0A087WUJ5_HUMAN	CERCAM
A0A087WV25_HUMAN	FGFR1OP
A0A087WVW2_HUMAN	IGHG3
A0A087WW65_HUMAN	ABCB7
A0A087WWH0_HUMAN	RPL17
A0A087WX36_HUMAN	ITGB2
A0A087WX39_HUMAN	EPS8L2
A0A087WYA0_HUMAN	FAAH
A0A087WYZ1_HUMAN	CNDP2
A0A087X1B7_HUMAN	CHTOP
A0A0F6TN24_HUMAN	OPRM1
A0A0G2JML4_HUMAN	C6orf10
A0A0G2JQK0_HUMAN	TBX22
A0A0G2JSC7_HUMAN	SLC45A2
A0A0G2R126_HUMAN	HLA-C
A0A0G2R1P1_HUMAN	HLA-B
D6RD30_HUMAN	CCNG1
D7GN79_HUMAN	HLA-DRB1
D7NNN9_HUMAN	HLA-A
D7NNT7_HUMAN	HLA-A
D7NNU9_HUMAN	HLA-B
D7NNV3_HUMAN	HLA-C
D7NP19_HUMAN	HLA-C
D7NP59_HUMAN	HLA-C
D7NP62_HUMAN	HLA-C
D7NPP3_HUMAN	HLA-B
D7NQU2_HUMAN	HLA-A
E5FYM9_HUMAN	HLA-A
E5RK76_HUMAN	RUNX1T1
H0Y9B4_HUMAN	LARP1B
H0Y9S8_HUMAN	MCTP1
H0Y9Z3_HUMAN	WDR41
H0YGJ6_HUMAN	PLEKHA5
H0YMF7_HUMAN	DCAF11
H0YMR9_HUMAN	GMPR2
H0YN80_HUMAN	FBN1
H7CI02_HUMAN	HLA-B
H9PJX4_HUMAN	COX1
H9QVF2_HUMAN	ATP6
H9RY47_HUMAN	ATP6
I0BW44_HUMAN	HLA-A
J3KS58_HUMAN	SPATA33
J3KTC2_HUMAN	MSL1
O19571_HUMAN	HLA-Cw
Q000J7_HUMAN	HLA-B
Q05C10_HUMAN	ESF1
Q4EW25_HUMAN	BRCA1
Q5XG91_HUMAN	DOCK2
Q99573_HUMAN	Pax-8
Q9HBH3_HUMAN	CACNA1B
Q9NSM0_HUMAN	DKFZp761P0212
Q9NYY7_HUMAN	CACNA1H
R4GN64_HUMAN	SLC25A13
S5G7D6_HUMAN	pol
S5VXN0_HUMAN	RHD
V9GZ18_HUMAN	PIEZO2
X5DRE4_HUMAN	ARNT2
A0A0A7C5B9_HUMAN	HLA-DPB1
A0A0A7C8T3_HUMAN	HLA-DQB1
A4FUI5_HUMAN	CTAG2
B1W6U0_HUMAN	COIII
B2KLM8_HUMAN	ATP6
B5B2Z5_HUMAN	NOD2
B5MCA1_HUMAN	CFAP36
C7E593_HUMAN	HLA-B
C8CJD8_HUMAN	HLA-DRB1
D1MEQ5_HUMAN	HLA-A
D1MEQ7_HUMAN	HLA-B
D1MYZ1_HUMAN	HLA-B
D2D3G5_HUMAN	HLA-DRB1
D3U752_HUMAN	HLA-C
D5FHM3_HUMAN	HLA-A
D5FHM9_HUMAN	HLA-A
E5RFR0_HUMAN	TMEM255A
E5RG13_HUMAN	IMPA1
E5RG70_HUMAN	INTS9
E5RGI3_HUMAN	ST3GAL1
G3D6E3_HUMAN	HLA-C
H7BYZ7_HUMAN	ACSL3
H7BZS8_HUMAN	ATP2B4
H7C0K2_HUMAN	VPS41
K7P5R4_HUMAN	HLA-A
M9P9P5_HUMAN	HLA-C
M9P9U9_HUMAN	HLA-C
M9PA40_HUMAN	HLA-DRB1
M9PAA4_HUMAN	HLA-A
M9PAA7_HUMAN	HLA-A
M9PAH5_HUMAN	HLA-DRB1
Q24JR3_HUMAN	SEMA6C
Q29ZN1_HUMAN	HLA-DPA1
Q2YD84_HUMAN	CXCR5
Q32P40_HUMAN	PCLO
Q4GX03_HUMAN	HLA-B
Q5TDE7_HUMAN	RNF220
Q6F3E1_HUMAN	HLA-B
Q6LCI2_HUMAN	NPT2
Q6P5U4_HUMAN	ADAM33
Q6PJJ1_HUMAN	MDN1
Q6PJY7_HUMAN	NASP
Q75MG0_HUMAN	SCIN
Q8NF40_HUMAN	FLJ00361
Q8NF93_HUMAN	BCR/ABL1
Q8WUE8_HUMAN	PPPDE1
Q9P1T8_HUMAN	CCR5
A0A0A0MQS3_HUMAN	C19orf53
A0A0A0MTN9_HUMAN	FDXR
A5HKN7_HUMAN	HLA-DRB1
C6K4I5_HUMAN	HLA-A
C6L832_HUMAN	HLA-B
D2U823_HUMAN	HLA-DRB1
D3G9I9_HUMAN	HLA-C
D3YTC8_HUMAN	LAIR1
D6MKW9_HUMAN	HLA-C
D6MKX9_HUMAN	HLA-C
E1NZ84_HUMAN	UTY
E1V2K1_HUMAN	HLA-DRB1
E7EPD2_HUMAN	STAT1
E7ERS3_HUMAN	ZC3H18
E7EUV9_HUMAN	SLBP
E7EVT1_HUMAN	DDR1
E7EVW6_HUMAN	DDR1
F2VNH1_HUMAN	HLA-A
F2XI55_HUMAN	HLA-C
F2YHL6_HUMAN	APOBEC3G
G8I0M6_HUMAN	ALPL
H7C020_HUMAN	HES6
H7C0A3_HUMAN	ARPC4-TTLL3
H7C1V1_HUMAN	MORC2
H7C236_HUMAN	STK11IP
H7C2L2_HUMAN	APP
H7C2Q3_HUMAN	PSMD2
H7C450_HUMAN	CCDC142
H7C4D9_HUMAN	FAP
H7C4N5_HUMAN	ABI3BP
H7C513_HUMAN	ZNF76
H7C571_HUMAN	VGLL3
J3QS44_HUMAN	TLK2
M9PA34_HUMAN	HLA-DR15
Q0PHS3_HUMAN	G6PD
Q0VA92_HUMAN	TAF13
Q5D1X0_HUMAN	HLA-B
Q5H9P3_HUMAN	DKFZp779M164
Q6NXF2_HUMAN	FLNA
Q8WWU3_HUMAN	SP3
U5YEL6_HUMAN	HLA-A
U5YET1_HUMAN	HLA-C
V9GY20_HUMAN	P4HTM
W8QGV4_HUMAN	MPL
A0A0U1RVH7_HUMAN	GALE
A8WI61_HUMAN	BRPF3
B1AHA8_HUMAN	HMOX1
B2NJ14_HUMAN	HLA-B
B6ZDM2_HUMAN	PCNX4
D6C6A9_HUMAN	HLA-C
D6MLJ3_HUMAN	HLA-A
D6MLP3_HUMAN	HLA-A
D6R9T8_HUMAN	YTHDC2
D6RA81_HUMAN	ODAM
D6RAN5_HUMAN	PRKCZ
D6RDB0_HUMAN	SLC41A3
D6REQ8_HUMAN	HEXB
D6RFF4_HUMAN	C4orf46
D6RHG9_HUMAN	CXXC5
D6RIX5_HUMAN	TMEM144
F2Z340_HUMAN	GCAT
F6XWZ1_HUMAN	LY6G6D
F8R8N0_HUMAN	HLA-DR15
F8RHG0_HUMAN	HLA-B
F8RHM1_HUMAN	HLA-DRB1
F8TIA2_HUMAN	HLA-C
F8WAH2_HUMAN	CPA6
F8WAW0_HUMAN	SLC35B4
F8WBD9_HUMAN	TBL2
F8WBF0_HUMAN	GK5
F8WBF8_HUMAN	PRSS37
F8WC18_HUMAN	LBH
F8WC52_HUMAN	FBXO24
F8WCN9_HUMAN	SLC25A17
F8WDM2_HUMAN	ATP6V0E2
G3D6D4_HUMAN	HLA-C
J3QKS7_HUMAN	SMARCE1
J3QKU8_HUMAN	TEX14
J3QKV1_HUMAN	NOL11
J3QLA6_HUMAN	PPP4R1
J9PVC1_HUMAN	HLA-C
J9TNR8_HUMAN	HLA-A
M9P8H4_HUMAN	HLA-C
M9P8I4_HUMAN	HLA-C
M9P8Z2_HUMAN	HLA-B
M9P9F0_HUMAN	HLA-C
M9PAF5_HUMAN	HLA-C
Q05BS3_HUMAN	UNC5A
Q05DQ2_HUMAN	RNMT
Q5I6N5_HUMAN	CFTR
Q5JXI2_HUMAN	FHL1
Q5JY83_HUMAN	RBMX2
Q5QPN5_HUMAN	LYPLA2
Q5VU61_HUMAN	TPM3
Q5VVV3_HUMAN	SLC2A8
Q5VVW5_HUMAN	SLC2A8
Q67AM5_HUMAN	HLA-DPA1
Q68CU9_HUMAN	DKFZp762G026
Q69YP2_HUMAN	DKFZp762K123
Q8N1G6_HUMAN	GPAM
Q8SNC3_HUMAN	HLA-DRB1
Q9UFD2_HUMAN	DKFZp434L2050
S4T6U9_HUMAN	HLA-DR4I
S4TZJ7_HUMAN	HLA-B
V5JA09_HUMAN	HLA-DQB1
V5LKZ3_HUMAN	HLA-B
A0A0K0KS69_HUMAN	HLA-DPB1
A0A0M3LB43_HUMAN	HLA-DRB1
A0A0M3LC79_HUMAN	MICA
A0A0M3LD26_HUMAN	HLA-DPB1
A0A087X032_HUMAN	KIZ
A0A0A0N0L7_HUMAN	Klf5
A0A0A7C3R3_HUMAN	HLA-A
A0A0A7C401_HUMAN	HLA-A
A0A0A7C4W7_HUMAN	HLA-C
A0A0A7C9F1_HUMAN	HLA-DQB1
A0A0A7CAW1_HUMAN	HLA-DQB1
A0A0K0KRE7_HUMAN	HLA-DRB1
A0A0K0KRP2_HUMAN	HLA-DRB1
A0A0K0KRV9_HUMAN	HLA-DQB1
A0A0K0KS22_HUMAN	HLA-B
A0A0N7A4L8_HUMAN	HLA-DRB1
A0A0N7A4T3_HUMAN	HLA-B
A0A0N7A6J9_HUMAN	HLA-C
F8UV73_HUMAN	F8
F8VPE9_HUMAN	SOAT2
F8VX47_HUMAN	TEX22
F8VYK3_HUMAN	TARBP2
F8VZ45_HUMAN	RPL6
F8W1D8_HUMAN	SLC11A2
H7BZU5_HUMAN	NBAS
H7C0M7_HUMAN	METTL5
H7C1D2_HUMAN	ETV5
I7D1S9_HUMAN	HLA-C
K7P5E2_HUMAN	HLA-A
K7P5Y3_HUMAN	HLA-A
Q0ZAJ6_HUMAN	MLH1
Q38IJ5_HUMAN	RKHD1
R4L7V9_HUMAN	HLA-B
R4NA36_HUMAN	HLA-B
R4ZH57_HUMAN	HLA-DQB1
W1I6D2_HUMAN	HLA-DRB1
A0A0A7C9Y8_HUMAN	HLA-DQB1
A4UUM5_HUMAN	HLA-DRB1
B3VRM0_HUMAN	HTR3B
B3VTQ2_HUMAN	HLA-DRB1
C9JJ23_HUMAN	PFKFB4
C9JTN9_HUMAN	COL8A1
C9JUA9_HUMAN	DLG1
C9K0F9_HUMAN	KAT6A
D5FIG3_HUMAN	HLA-A
D5FWA1_HUMAN	HLA-B
D5FZV5_HUMAN	HLA-A
D5G2L0_HUMAN	HLA-A
D5H3H6_HUMAN	HLA-B
D5L9C5_HUMAN	HLA-B
D5L9E3_HUMAN	HLA-C
D6ML95_HUMAN	HLA-C
D6MLI9_HUMAN	HLA-A
E5RJH4_HUMAN	PPP3CC
G0X8Q8_HUMAN	HLA-A
H7BXL7_HUMAN	SGPL1
H7BY91_HUMAN	RPL36A
H8WR11_HUMAN	RHD
H9E796_HUMAN	ND3
H9E797_HUMAN	ND4L
H9E7D6_HUMAN	ND4L
J7KBW8_HUMAN	ND1
J7RT43_HUMAN	HLA-A
M0R2D0_HUMAN	RAB11B
Q05DE9_HUMAN	FYB
Q06AC8_HUMAN	HLA-Cw
Q15930_HUMAN	ZNF
Q2A680_HUMAN	KEL
Q5SZ82_HUMAN	RMND1
S0BDZ6_HUMAN	Bach2
U3L7D7_HUMAN	COX3
A0A024RDE6_HUMAN	SPP1
A0A096LNM1_HUMAN	TOR1AIP2
A0A0A7C4Q6_HUMAN	HLA-DRB1
A0A0A7C518_HUMAN	HLA-B
A0A0A7C6B6_HUMAN	HLA-DPB1
A0A0A7C962_HUMAN	HLA-C
A2VC07_HUMAN	HLA-B
B8Y6B0_HUMAN	HLA-DRB1
C8C1T0_HUMAN	F5
C9IZ76_HUMAN	PPP2R4
C9IZP0_HUMAN	ZNF639
C9IZU0_HUMAN	TTLL3
C9J0W5_HUMAN	KCNJ15
C9J3T3_HUMAN	STAG3
C9J7Z7_HUMAN	ATP13A3
C9J856_HUMAN	TAF8
C9JKD7_HUMAN	GAL3ST1
C9JKM9_HUMAN	XPO1
C9JVB3_HUMAN	RSRC1
C9JWL7_HUMAN	PTCD1
D4HP78_HUMAN	HLA-B
E7ETM2_HUMAN	KCNMB2
E7EWE8_HUMAN	FBLIM1
E9LY28_HUMAN	HLA-B
E9PB41_HUMAN	CREM
E9PBB1_HUMAN	CLIP4
E9PEI6_HUMAN	DPCR1
E9PI53_HUMAN	SLCO2B1
E9PI94_HUMAN	EXD3
E9PIR9_HUMAN	AIM1L
E9PJS1_HUMAN	C11orf80
E9PJZ2_HUMAN	SPTBN2
E9PKZ2_HUMAN	SLC35F2
E9PM31_HUMAN	CD81
E9PN32_HUMAN	C9orf85
E9PPR8_HUMAN	TPRXL
E9PQ05_HUMAN	SSR2
E9PQ85_HUMAN	C6orf10
E9PS12_HUMAN	CRYAB
E9PS85_HUMAN	SAMD3
F2VNU4_HUMAN	HLA-C
F2X671_HUMAN	HLA-B
G0Z6Y7_HUMAN	HLA-DRB1
G0ZMI4_HUMAN	HLA-B
G1EMX8_HUMAN	HLA-DR15
G1ENW6_HUMAN	HLA-C
G1EPA6_HUMAN	HLA-A
G1EPF5_HUMAN	HLA-A
G1EPQ7_HUMAN	HLA-B
G1EPT3_HUMAN	HLA-B
G1EQC7_HUMAN	HLA-C
G1EQG3_HUMAN	HLA-C
G1UI28_HUMAN	RALGAPB
G3V256_HUMAN	ZC3H14
G3V451_HUMAN	SDR39U1
G3V4Y2_HUMAN	BDKRB1
G3V521_HUMAN	LYRM5
G3V569_HUMAN	AKAP6
H7C376_HUMAN	TRIM22
H7C4G9_HUMAN	ERC2
H7C4K8_HUMAN	HACD2
L0BXR8_HUMAN	HLA-DQB1
Q5FBX4_HUMAN	THPO
Q5GMP9_HUMAN	HLA-A
Q7KYN2_HUMAN	HLA-DRB3$0301
Q7KZ38_HUMAN	TH
Q7Z2U6_HUMAN	ZNF701
