From	To
A2AFM9_MOUSE	mmu:18639
A4QMQ0_MOUSE	mmu:76366
B1AYH9_MOUSE	mmu:435791
G3UW39_MOUSE	mmu:71891
G5E8J4_MOUSE	mmu:24000
K7N778_MOUSE	mmu:434017
Q3U573_MOUSE	mmu:16430
Q3UC14_MOUSE	mmu:94279
Q3UN35_MOUSE	mmu:14421
Q3UNV2_MOUSE	mmu:100066
Q3UY93_MOUSE	mmu:207911
Q3V063_MOUSE	mmu:619332
Q4U221_MOUSE	mmu:17146
Q542U1_MOUSE	mmu:18389
Q58E38_MOUSE	mmu:56632
Q6NXJ9_MOUSE	mmu:11517
Q7TS07_MOUSE	mmu:258611
Q8C9W1_MOUSE	mmu:331195
Q8C9W1_MOUSE	mmu:100503733
Q8K3B4_MOUSE	mmu:74149
Q91X36_MOUSE	mmu:57429
A0S860_MOUSE	mmu:230597
A2ASY1_MOUSE	mmu:209361
B2RU85_MOUSE	mmu:16512
G3X8W2_MOUSE	mmu:57262
O88374_MOUSE	mmu:12036
Q148B1_MOUSE	mmu:72303
Q30KP0_MOUSE	mmu:629114
Q32M27_MOUSE	mmu:101533
Q3KP73_MOUSE	mmu:214766
Q3SXS6_MOUSE	mmu:72049
Q3UR39_MOUSE	mmu:12662
Q3UT95_MOUSE	mmu:56550
Q3UY07_MOUSE	mmu:12919
Q4FK74_MOUSE	mmu:66043
Q540N3_MOUSE	mmu:13646
Q6XBG2_MOUSE	mmu:320631
Q7TNU5_MOUSE	mmu:232853
Q8BIN6_MOUSE	mmu:218314
Q8VF16_MOUSE	mmu:258365
Q8VG53_MOUSE	mmu:258780
Q8VGX1_MOUSE	mmu:259070
Q9CQC0_MOUSE	mmu:116913
A1L312_MOUSE	mmu:231842
G5E898_MOUSE	mmu:19041
Q3UFP6_MOUSE	mmu:13688
Q3V341_MOUSE	mmu:18762
Q3ZB65_MOUSE	mmu:11634
Q542D1_MOUSE	mmu:19374
Q5FW61_MOUSE	mmu:21390
Q60GT3_MOUSE	mmu:230145
Q6W4W7_MOUSE	mmu:54004
Q7TS04_MOUSE	mmu:257958
Q7TS08_MOUSE	mmu:258850
Q8C879_MOUSE	mmu:80902
Q9CQ68_MOUSE	mmu:66346
Q9DC42_MOUSE	mmu:26364
Q9ERL0_MOUSE	mmu:64144
A0A0R4J0W9_MOUSE	mmu:74190
A0A0R4J1G5_MOUSE	mmu:226144
A0A0R4J1G9_MOUSE	mmu:68428
A2ATN4_MOUSE	mmu:241303
A3KML3_MOUSE	mmu:22630
B1AT32_MOUSE	mmu:227195
K9J7B2_MOUSE	mmu:394435
M1VPI1_MOUSE	mmu:19016
Q0VEP0_MOUSE	mmu:57269
Q3TNJ3_MOUSE	mmu:51801
Q542G9_MOUSE	mmu:12306
Q542U7_MOUSE	mmu:78651
Q543R5_MOUSE	mmu:20720
Q5HZH8_MOUSE	mmu:56150
Q5SUC3_MOUSE	mmu:12330
Q7M763_MOUSE	mmu:384806
Q8BG46_MOUSE	mmu:102334
Q8BP13_MOUSE	mmu:14772
Q8CAD1_MOUSE	mmu:11836
Q8R2E2_MOUSE	mmu:171185
Q8VFG2_MOUSE	mmu:258526
Q9CR05_MOUSE	mmu:66740
A0A0R4J002_MOUSE	mmu:223649
A0A0R4J0C3_MOUSE	mmu:77522
A4QPC5_MOUSE	mmu:17228
B9EHN0_MOUSE	mmu:22201
E9Q3Y7_MOUSE	mmu:320827
F8VQL0_MOUSE	mmu:17295
G3UWF2_MOUSE	mmu:100041096
G5E852_MOUSE	mmu:16452
Q0VGT5_MOUSE	mmu:106512
Q3T9Z2_MOUSE	mmu:76238
Q3TLX9_MOUSE	mmu:100340
Q3UDC9_MOUSE	mmu:20544
Q3UEP5_MOUSE	mmu:100043194
Q3UN01_MOUSE	mmu:21886
Q4VA05_MOUSE	mmu:14239
Q543N6_MOUSE	mmu:110854
Q564E8_MOUSE	mmu:67891
Q8C5D3_MOUSE	mmu:100041574
Q8VFH7_MOUSE	mmu:258541
Q8VFW2_MOUSE	mmu:258687
A1L341_MOUSE	mmu:13548
A9C475_MOUSE	mmu:13548
B1AXN3_MOUSE	mmu:211208
B2KFD7_MOUSE	mmu:380709
B2RSY3_MOUSE	mmu:72927
F8WJF7_MOUSE	mmu:224619
G3X9N0_MOUSE	mmu:233274
G3X9P7_MOUSE	mmu:16532
G5E8C0_MOUSE	mmu:242109
Q05A44_MOUSE	mmu:271047
Q0VE46_MOUSE	mmu:50918
Q32P14_MOUSE	mmu:626316
Q3TGZ3_MOUSE	mmu:15929
Q3U5G4_MOUSE	mmu:12265
Q3UAD6_MOUSE	mmu:22027
Q3UIG2_MOUSE	mmu:56535
Q3UJF5_MOUSE	mmu:21976
Q3UKC8_MOUSE	mmu:14707
Q3UKC8_MOUSE	mmu:102641276
Q3UKC8_MOUSE	mmu:100043507
Q3USH7_MOUSE	mmu:110595
Q4KL66_MOUSE	mmu:114871
Q4QQK7_MOUSE	mmu:233274
Q542E4_MOUSE	mmu:68059
Q542S2_MOUSE	mmu:16992
Q544U0_MOUSE	mmu:16846
Q5BLK1_MOUSE	mmu:105244208
Q5BLK1_MOUSE	mmu:20104
Q7TRU4_MOUSE	mmu:258136
Q7TS39_MOUSE	mmu:404310
Q7TS58_MOUSE	mmu:69810
Q8VEZ7_MOUSE	mmu:258344
Q8VGD4_MOUSE	mmu:258874
Q91Y10_MOUSE	mmu:353236
Q9D815_MOUSE	mmu:13218
Q9D9N2_MOUSE	mmu:73347
Q9EPG6_MOUSE	mmu:258597
Q9EQM5_MOUSE	mmu:104384
Q9JJR2_MOUSE	mmu:27084
A0A0R4J091_MOUSE	mmu:59001
A1L3C9_MOUSE	mmu:21941
B1B1D3_MOUSE	mmu:22700
B2RXW8_MOUSE	mmu:233977
B7ZMU0_MOUSE	mmu:100737
B9EI54_MOUSE	mmu:76157
F2Z3U4_MOUSE	mmu:17183
G3X8R1_MOUSE	mmu:70394
G3X946_MOUSE	mmu:226604
Q102J0_MOUSE	mmu:74245
Q3TKC5_MOUSE	mmu:231327
Q3TXX8_MOUSE	mmu:73178
Q3U8Y1_MOUSE	mmu:67994
Q3UPX0_MOUSE	mmu:12971
Q497J0_MOUSE	mmu:100034684
Q542D6_MOUSE	mmu:20773
Q546G4_MOUSE	mmu:11657
Q549B6_MOUSE	mmu:18241
Q5SRW7_MOUSE	mmu:67245
Q7M6Y0_MOUSE	mmu:72807
Q7TS53_MOUSE	mmu:258158
Q8BFT7_MOUSE	mmu:319513
Q8BJ13_MOUSE	mmu:210933
Q8BZR6_MOUSE	mmu:71943
Q8R2D8_MOUSE	mmu:171189
Q8VFS6_MOUSE	mmu:258650
Q8VG66_MOUSE	mmu:258793
Q91ZF4_MOUSE	mmu:104002
Q924X8_MOUSE	mmu:258326
A0A0R4J1L9_MOUSE	mmu:102103
A0A0R4J1X6_MOUSE	mmu:57869
A2AEX0_MOUSE	mmu:16506
B2KF05_MOUSE	mmu:268936
B2RW11_MOUSE	mmu:545554
G5E8C1_MOUSE	mmu:171263
J3QK00_MOUSE	mmu:106029237
Q3TDQ8_MOUSE	mmu:18582
Q3UE92_MOUSE	mmu:170750
Q3UM33_MOUSE	mmu:15183
Q3UQE3_MOUSE	mmu:30962
Q3UZR5_MOUSE	mmu:235574
Q4FJW1_MOUSE	mmu:11910
Q543U1_MOUSE	mmu:232232
Q549B7_MOUSE	mmu:15284
Q5SVM4_MOUSE	mmu:18814
Q6NVF8_MOUSE	mmu:18647
Q7TRJ6_MOUSE	mmu:404308
Q8BI57_MOUSE	mmu:211305
Q8R273_MOUSE	mmu:171270
A3KML5_MOUSE	mmu:11984
B2RQP1_MOUSE	mmu:24014
B2RX29_MOUSE	mmu:101544
G3UVT9_MOUSE	mmu:69142
Q059L1_MOUSE	mmu:22786
Q0VB35_MOUSE	mmu:20290
Q3TQA7_MOUSE	mmu:29862
Q4ZGD9_MOUSE	mmu:245610
Q542I8_MOUSE	mmu:16414
Q810M4_MOUSE	mmu:70073
Q8VF48_MOUSE	mmu:258398
Q8VFE6_MOUSE	mmu:18354
Q9D592_MOUSE	mmu:75010
B2RSX2_MOUSE	mmu:641361
B7ZNX6_MOUSE	mmu:59079
G3X9I0_MOUSE	mmu:22646
G3X9U1_MOUSE	mmu:252830
G5E8X5_MOUSE	mmu:53374
O35198_MOUSE	mmu:22301
Q0PD08_MOUSE	mmu:242681
Q0PD34_MOUSE	mmu:19334
Q3TVI5_MOUSE	mmu:12825
Q3UH28_MOUSE	mmu:228880
Q544Z3_MOUSE	mmu:15384
Q6NVF2_MOUSE	mmu:18805
Q8VES9_MOUSE	mmu:258270
Q921G9_MOUSE	mmu:27375
Q9CR99_MOUSE	mmu:67653
Q9D3U9_MOUSE	mmu:66786
Q9WV19_MOUSE	mmu:13108
A0A0R4J010_MOUSE	mmu:73287
A0A0R4J186_MOUSE	mmu:320825
A2AI38_MOUSE	mmu:11480
B2RQ03_MOUSE	mmu:78919
B2RR26_MOUSE	mmu:66866
B2RRW5_MOUSE	mmu:240263
E9Q8X3_MOUSE	mmu:258313
G5E8L9_MOUSE	mmu:78258
L7N451_MOUSE	mmu:74558
Q3TA56_MOUSE	mmu:20345
Q3TZ03_MOUSE	mmu:110948
Q4FJT2_MOUSE	mmu:11839
Q4QY34_MOUSE	mmu:574081
Q505Q3_MOUSE	mmu:66848
Q542J7_MOUSE	mmu:67117
Q543U3_MOUSE	mmu:20512
Q544K5_MOUSE	mmu:18159
Q5FWJ3_MOUSE	mmu:22352
Q5NC84_MOUSE	mmu:53604
Q5RL10_MOUSE	mmu:16336
Q6NV92_MOUSE	mmu:407812
Q8R1E9_MOUSE	mmu:233099
Q8VF82_MOUSE	mmu:258438
Q8VFX5_MOUSE	mmu:258700
Q9CQG8_MOUSE	mmu:66725
Q9D748_MOUSE	mmu:11529
Q9D809_MOUSE	mmu:72275
A1A539_MOUSE	mmu:74276
G3X926_MOUSE	mmu:67239
J3QP08_MOUSE	mmu:547154
Q14AA9_MOUSE	mmu:227289
Q3U3R1_MOUSE	mmu:21942
Q3UBU9_MOUSE	mmu:30795
Q544R6_MOUSE	mmu:19025
Q5SWR8_MOUSE	mmu:19416
Q60761_MOUSE	mmu:17145
Q8VFA9_MOUSE	mmu:258465
Q9D2Z1_MOUSE	mmu:71601
Q9DAG6_MOUSE	mmu:69286
A0A0B4J1E3_MOUSE	mmu:20589
A2AUK5_MOUSE	mmu:13821
B2RUK9_MOUSE	mmu:408065
D3Z623_MOUSE	mmu:212448
G5E8U2_MOUSE	mmu:622675
Q0VGU5_MOUSE	mmu:69568
Q3TWN7_MOUSE	mmu:54411
Q3TYB2_MOUSE	mmu:18013
Q3TYU1_MOUSE	mmu:24117
Q3UJ34_MOUSE	mmu:11898
Q3USQ9_MOUSE	mmu:16510
Q3UT54_MOUSE	mmu:246791
Q4FK48_MOUSE	mmu:20613
Q50E62_MOUSE	mmu:328059
Q542S0_MOUSE	mmu:50913
Q542X5_MOUSE	mmu:58859
Q543J0_MOUSE	mmu:22262
Q543Z7_MOUSE	mmu:218763
Q545U0_MOUSE	mmu:14373
Q549E3_MOUSE	mmu:14727
Q58A37_MOUSE	mmu:232415
Q5I0V9_MOUSE	mmu:73090
Q80WM9_MOUSE	mmu:230979
Q8CED7_MOUSE	mmu:20288
Q8VG81_MOUSE	mmu:258814
Q9MD77_MOUSE	mmu:17720
A0A0R4J217_MOUSE	mmu:71723
A2ACT4_MOUSE	mmu:18216
A2AII0_MOUSE	mmu:242316
B3Y5T0_MOUSE	mmu:15465
D3Z6J1_MOUSE	mmu:76131
G3UWC3_MOUSE	mmu:623503
G3X9W6_MOUSE	mmu:224440
Q05DT5_MOUSE	mmu:68929
Q14AC7_MOUSE	mmu:104303
Q31615_MOUSE	mmu:15039
Q3UGT8_MOUSE	mmu:19364
Q3US58_MOUSE	mmu:16847
Q4FZI4_MOUSE	mmu:27381
Q5BLK2_MOUSE	mmu:67427
Q5HZK4_MOUSE	mmu:12452
Q7TR89_MOUSE	mmu:257936
Q7TRI4_MOUSE	mmu:258538
Q80ZV4_MOUSE	mmu:12561
Q8C6B0_MOUSE	mmu:70152
Q8CGV5_MOUSE	mmu:118453
Q8VFI1_MOUSE	mmu:258545
Q8VFZ1_MOUSE	mmu:258716
Q8VFZ8_MOUSE	mmu:258723
A0A0B6VPC4_MOUSE	mmu:23993
A2A5N2_MOUSE	mmu:54401
B9EII5_MOUSE	mmu:14240
Q0VEP8_MOUSE	mmu:14106
Q3TF68_MOUSE	mmu:12227
Q3U2Z2_MOUSE	mmu:16363
Q3ULL6_MOUSE	mmu:68134
Q3UP78_MOUSE	mmu:12507
Q3UWK8_MOUSE	mmu:238568
Q3V1S9_MOUSE	mmu:21789
Q497E9_MOUSE	mmu:20116
Q542U5_MOUSE	mmu:83429
Q543Z9_MOUSE	mmu:16469
Q5I0W0_MOUSE	mmu:11950
Q78T27_MOUSE	mmu:26368
Q7TPY4_MOUSE	mmu:384077
Q810S6_MOUSE	mmu:547160
Q8K1D0_MOUSE	mmu:78321
Q8VFW1_MOUSE	mmu:258686
Q8VFZ6_MOUSE	mmu:258721
Q8VG18_MOUSE	mmu:258745
Q91XX3_MOUSE	mmu:93704
Q91YH6_MOUSE	mmu:110935
B2RRP1_MOUSE	mmu:110012
B2RWG6_MOUSE	mmu:76166
B9EJ22_MOUSE	mmu:18861
G3UW71_MOUSE	mmu:622032
G3X9G6_MOUSE	mmu:16866
G3X9Z0_MOUSE	mmu:68014
I6L974_MOUSE	mmu:233204
Q3TQG9_MOUSE	mmu:545938
Q3U390_MOUSE	mmu:668101
Q3U4L8_MOUSE	mmu:22709
Q3UTC9_MOUSE	mmu:17248
Q3UU83_MOUSE	mmu:217430
Q3UW96_MOUSE	mmu:116903
Q3V1A4_MOUSE	mmu:18205
Q5QNW0_MOUSE	mmu:20302
Q5SWF8_MOUSE	mmu:56427
Q5SYK1_MOUSE	mmu:15218
Q5U452_MOUSE	mmu:381406
Q7TR02_MOUSE	mmu:258177
Q7TR74_MOUSE	mmu:258386
Q7TS20_MOUSE	mmu:258766
Q8BMT0_MOUSE	mmu:20726
Q8CJC7_MOUSE	mmu:243655
Q8R2D1_MOUSE	mmu:171196
Q8VCS9_MOUSE	mmu:14411
Q8VEU0_MOUSE	mmu:258281
Q921W7_MOUSE	mmu:21753
Q9DCW5_MOUSE	mmu:12861
A0A077S2U6_MOUSE	mmu:17105
A0A0R4J1Y3_MOUSE	mmu:66246
A2AE91_MOUSE	mmu:14865
A6ZI47_MOUSE	mmu:79459
O54718_MOUSE	mmu:16369
Q3TH57_MOUSE	mmu:56070
Q3U889_MOUSE	mmu:114143
Q3UAT9_MOUSE	mmu:23918
Q3UTE9_MOUSE	mmu:14714
Q3UTR7_MOUSE	mmu:11606
Q4FJQ0_MOUSE	mmu:19349
Q53YJ1_MOUSE	mmu:13074
Q7TR14_MOUSE	mmu:258456
Q80YS7_MOUSE	mmu:76406
Q8BJG1_MOUSE	mmu:545758
Q8R278_MOUSE	mmu:171249
Q8VFP6_MOUSE	mmu:258618
Q8VFX8_MOUSE	mmu:258703
Q91X41_MOUSE	mmu:22259
Q9D4I9_MOUSE	mmu:19335
A0A023T778_MOUSE	mmu:66441
A0A0R4J0S7_MOUSE	mmu:72565
A2RSV8_MOUSE	mmu:12857
A6H669_MOUSE	mmu:102774
E9Q050_MOUSE	mmu:546747
G5E8T2_MOUSE	mmu:22129
Q3USC7_MOUSE	mmu:228858
Q3ZAQ4_MOUSE	mmu:245860
Q543B5_MOUSE	mmu:26409
Q6PD28_MOUSE	mmu:225849
Q7TRB8_MOUSE	mmu:404322
Q80ZR8_MOUSE	mmu:69282
Q8BI38_MOUSE	mmu:320082
Q8BZT7_MOUSE	mmu:237625
Q8C9M8_MOUSE	mmu:269870
Q8VFX3_MOUSE	mmu:258698
Q8VGC1_MOUSE	mmu:258861
Q96LX3_MOUSE	mmu:319800
Q9D3H4_MOUSE	mmu:71453
Q9D3H4_MOUSE	mmu:100041412
Q9D3H4_MOUSE	mmu:100041488
A2RTW8_MOUSE	mmu:67366
B2KGF0_MOUSE	mmu:66646
B2RUB8_MOUSE	mmu:15425
E1AZ71_MOUSE	mmu:333329
I3PQW8_MOUSE	mmu:211550
Q0VBF7_MOUSE	mmu:332578
Q3U1S6_MOUSE	mmu:229663
Q543K2_MOUSE	mmu:12460
Q7TRF6_MOUSE	mmu:18358
Q810G5_MOUSE	mmu:15969
Q8C1F8_MOUSE	mmu:78709
Q8JZX5_MOUSE	mmu:66606
Q91UZ8_MOUSE	mmu:93882
A0A0R4J062_MOUSE	mmu:192236
A0A0R4J0B6_MOUSE	mmu:26357
A1L3Q1_MOUSE	mmu:19197
A2AEG6_MOUSE	mmu:14758
A2AJW4_MOUSE	mmu:228966
A2ART1_MOUSE	mmu:100303732
A2ART1_MOUSE	mmu:667962
A8IP69_MOUSE	mmu:22628
B2RVE2_MOUSE	mmu:632971
B9EHM1_MOUSE	mmu:209032
G3X8Z7_MOUSE	mmu:231252
G3X977_MOUSE	mmu:16425
G3XA50_MOUSE	mmu:278795
I3QI43_MOUSE	mmu:232408
L7N251_MOUSE	mmu:625716
O08804_MOUSE	mmu:20708
Q14BW6_MOUSE	mmu:13419
Q3TQN9_MOUSE	mmu:226970
Q3UCB5_MOUSE	mmu:12041
Q3UQ01_MOUSE	mmu:57355
Q542C3_MOUSE	mmu:228866
Q62461_MOUSE	mmu:100040911
Q6PGC9_MOUSE	mmu:228807
Q7TQZ0_MOUSE	mmu:18331
Q7TRT7_MOUSE	mmu:258056
Q8R258_MOUSE	mmu:171259
Q8R268_MOUSE	mmu:171275
Q8R3C7_MOUSE	mmu:234733
Q8VF91_MOUSE	mmu:258447
Q91Y82_MOUSE	mmu:19144
Q9WVJ7_MOUSE	mmu:16642
A0A0D9SEG9_MOUSE	mmu:78249
A0A0R4J0M5_MOUSE	mmu:66468
A0A0R4J1L4_MOUSE	mmu:11768
B2RVL0_MOUSE	mmu:626870
G3XA08_MOUSE	mmu:22688
G5E8Q7_MOUSE	mmu:66406
Q0VB10_MOUSE	mmu:71861
Q3TGY6_MOUSE	mmu:70396
Q3UYK2_MOUSE	mmu:19164
Q3ZB20_MOUSE	mmu:12300
Q546K1_MOUSE	mmu:114886
Q6P8W7_MOUSE	mmu:72611
Q6PCM4_MOUSE	mmu:72154
Q6ZWZ6_MOUSE	mmu:20042
Q8R274_MOUSE	mmu:171269
Q91XZ9_MOUSE	mmu:93891
A2AU34_MOUSE	mmu:108832
A2CFB8_MOUSE	mmu:14723
A2RST7_MOUSE	mmu:171203
A7VMS2_MOUSE	mmu:100529082
H6RXZ1_MOUSE	mmu:20979
Q2V6D6_MOUSE	mmu:76074
Q3V2L8_MOUSE	mmu:75533
Q543L9_MOUSE	mmu:12591
Q5NCB2_MOUSE	mmu:620913
Q5SZT7_MOUSE	mmu:66707
Q6P6K7_MOUSE	mmu:97848
Q8CFB8_MOUSE	mmu:235587
Q8VDV7_MOUSE	mmu:67249
Q8VGJ1_MOUSE	mmu:258933
Q8VGM6_MOUSE	mmu:258970
Q91WJ2_MOUSE	mmu:236149
A0A0R4J0I5_MOUSE	mmu:213068
B9EI85_MOUSE	mmu:319150
B9EI85_MOUSE	mmu:97114
B9EI85_MOUSE	mmu:319151
B9EI85_MOUSE	mmu:319149
B9EI85_MOUSE	mmu:319148
B9EI85_MOUSE	mmu:260423
B9EI85_MOUSE	mmu:15077
B9EI85_MOUSE	mmu:319154
B9EKF4_MOUSE	mmu:72306
M0QWN7_MOUSE	mmu:244144
Q14A12_MOUSE	mmu:170758
Q2MDG0_MOUSE	mmu:664610
Q3UM63_MOUSE	mmu:22782
Q3UNV7_MOUSE	mmu:30853
Q3UWS2_MOUSE	mmu:329047
Q542J1_MOUSE	mmu:14368
Q542P9_MOUSE	mmu:19013
Q543W3_MOUSE	mmu:21824
Q546B3_MOUSE	mmu:212712
Q5M8P0_MOUSE	mmu:20621
Q5ND36_MOUSE	mmu:18816
Q6P3Z8_MOUSE	mmu:14534
Q8BU90_MOUSE	mmu:244180
Q8BVQ9_MOUSE	mmu:19181
Q8BY68_MOUSE	mmu:213438
Q8C0Q5_MOUSE	mmu:244713
Q8R2C2_MOUSE	mmu:171205
Q8VGD7_MOUSE	mmu:258877
Q9CPN7_MOUSE	mmu:73626
B1AR69_MOUSE	mmu:544791
B3GLJ5_MOUSE	mmu:100312949
D3YUI0_MOUSE	mmu:243628
G3X8Y8_MOUSE	mmu:24088
K9J7G2_MOUSE	mmu:667472
K9J7G2_MOUSE	mmu:620574
Q3TN07_MOUSE	mmu:20479
Q4KL39_MOUSE	mmu:80915
Q542T9_MOUSE	mmu:12569
Q5BKS0_MOUSE	mmu:109323
Q5NC81_MOUSE	mmu:18102
Q5SV02_MOUSE	mmu:19360
Q5U4D4_MOUSE	mmu:19009
Q642K5_MOUSE	mmu:14109
Q8K119_MOUSE	mmu:227099
Q8VF10_MOUSE	mmu:258359
A0A0R4J047_MOUSE	mmu:66978
A2RT57_MOUSE	mmu:27965
B2CQD6_MOUSE	mmu:14114
Q0VAW6_MOUSE	mmu:212163
Q149L0_MOUSE	mmu:71412
Q3TEF1_MOUSE	mmu:14629
Q3U207_MOUSE	mmu:13654
Q3UKR1_MOUSE	mmu:13179
Q3ULK5_MOUSE	mmu:619597
Q3UN10_MOUSE	mmu:22393
Q497X0_MOUSE	mmu:18198
Q544H9_MOUSE	mmu:228852
Q5M9J9_MOUSE	mmu:11997
Q78EE2_MOUSE	mmu:100861879
Q7TRS5_MOUSE	mmu:258168
Q8C7T0_MOUSE	mmu:546049
Q8R1V9_MOUSE	mmu:97541
Q8VD67_MOUSE	mmu:213988
Q91ZD5_MOUSE	mmu:117066
Q9R1G6_MOUSE	mmu:16628
A2APZ1_MOUSE	mmu:73598
B1AYN9_MOUSE	mmu:385380
B2RQD1_MOUSE	mmu:94047
B9EHC3_MOUSE	mmu:58250
G5E884_MOUSE	mmu:18479
Q3TYY8_MOUSE	mmu:101631
Q3UN19_MOUSE	mmu:50874
Q3UYI1_MOUSE	mmu:94045
Q52KG4_MOUSE	mmu:232879
Q543F3_MOUSE	mmu:12798
Q543T0_MOUSE	mmu:20605
Q544I8_MOUSE	mmu:94179
Q8BH80_MOUSE	mmu:56491
Q8CDJ6_MOUSE	mmu:214604
Q8R266_MOUSE	mmu:171277
Q8VGJ8_MOUSE	mmu:258941
Q91V77_MOUSE	mmu:20193
A0A0R4J209_MOUSE	mmu:59290
G5E8L6_MOUSE	mmu:74253
L7MUF1_MOUSE	mmu:619991
O35176_MOUSE	mmu:57426
Q3UKS6_MOUSE	mmu:18100
Q7TQW8_MOUSE	mmu:258257
Q80SX7_MOUSE	mmu:76688
Q8R0B5_MOUSE	mmu:18424
Q8VGB8_MOUSE	mmu:258858
Q8VGZ6_MOUSE	mmu:259096
Q8VIC0_MOUSE	mmu:252910
A6X8J1_MOUSE	mmu:100040894
A6X8J1_MOUSE	mmu:666161
A6X8J1_MOUSE	mmu:100040867
A6X8J1_MOUSE	mmu:666135
A6X8J1_MOUSE	mmu:666096
A6X8J1_MOUSE	mmu:666122
A8VI08_MOUSE	mmu:241066
B1ARV3_MOUSE	mmu:100470
G3UW94_MOUSE	mmu:108121
G3X8Q6_MOUSE	mmu:16581
G3X973_MOUSE	mmu:192187
G5E832_MOUSE	mmu:23805
Q14C42_MOUSE	mmu:54378
Q32P16_MOUSE	mmu:73447
Q3TSR1_MOUSE	mmu:70160
Q546K5_MOUSE	mmu:17962
Q5SVP3_MOUSE	mmu:621823
Q810Y7_MOUSE	mmu:347708
Q8VGZ8_MOUSE	mmu:259098
Z4YJC9_MOUSE	mmu:237636
A0A0R4IZY2_MOUSE	mmu:76279
A0A0R4J1Q8_MOUSE	mmu:30843
A2A9J5_MOUSE	mmu:100041379
E9Q604_MOUSE	mmu:16409
O35192_MOUSE	mmu:22310
Q3UPI0_MOUSE	mmu:17305
Q3UPQ4_MOUSE	mmu:668758
Q541E3_MOUSE	mmu:12257
Q54AA6_MOUSE	mmu:13350
Q7TR63_MOUSE	mmu:258843
Q810Y9_MOUSE	mmu:347711
Q8VHM7_MOUSE	mmu:16155
Q91WD8_MOUSE	mmu:214111
Q99J57_MOUSE	mmu:232087
Q99L20_MOUSE	mmu:103140
A0A0R4J0Y5_MOUSE	mmu:18022
A2A7A2_MOUSE	mmu:100041677
A2BFG5_MOUSE	mmu:665211
B2RSY5_MOUSE	mmu:238406
D3YUU5_MOUSE	mmu:545547
E9PWQ7_MOUSE	mmu:22635
G5E845_MOUSE	mmu:74571
H3BLL2_MOUSE	mmu:230649
Q0VB06_MOUSE	mmu:67602
Q3U339_MOUSE	mmu:213673
Q3UJ36_MOUSE	mmu:11468
Q549A5_MOUSE	mmu:12759
Q5SX78_MOUSE	mmu:12981
Q6PFF0_MOUSE	mmu:224432
Q80WU2_MOUSE	mmu:14787
Q8CIH9_MOUSE	mmu:231327
Q8VFJ7_MOUSE	mmu:258561
Q8VG76_MOUSE	mmu:258807
A2A799_MOUSE	mmu:112422
A2ARL4_MOUSE	mmu:100504263
A2ARL4_MOUSE	mmu:102639598
B2KGP3_MOUSE	mmu:320472
F7ASG0_MOUSE	mmu:75593
Q3UU54_MOUSE	mmu:12503
Q543U8_MOUSE	mmu:18168
Q56VN0_MOUSE	mmu:16513
Q6P290_MOUSE	mmu:53978
Q80W51_MOUSE	mmu:74335
Q8BGZ6_MOUSE	mmu:11605
Q8K1Z8_MOUSE	mmu:17119
C0KTP6_MOUSE	mmu:227632
D3Z0Y8_MOUSE	mmu:68149
G3XA59_MOUSE	mmu:434215
Q148N5_MOUSE	mmu:241230
Q3TNA0_MOUSE	mmu:13120
Q3TRV0_MOUSE	mmu:23877
Q4FJL9_MOUSE	mmu:11629
Q545F5_MOUSE	mmu:67126
Q8VF03_MOUSE	mmu:258352
Q8VGK3_MOUSE	mmu:258946
Q9DAA5_MOUSE	mmu:76413
B2RQ58_MOUSE	mmu:258310
B2RRB5_MOUSE	mmu:15168
D3Z430_MOUSE	mmu:73667
E9PZU5_MOUSE	mmu:433070
G1EE51_MOUSE	mmu:105670
Q3TLR3_MOUSE	mmu:69807
Q3U5D1_MOUSE	mmu:18988
Q545L6_MOUSE	mmu:21958
Q546A8_MOUSE	mmu:12556
Q58E49_MOUSE	mmu:433759
Q5SUH5_MOUSE	mmu:72290
Q6ITT2_MOUSE	mmu:11936
Q7TRH5_MOUSE	mmu:258252
Q80Y72_MOUSE	mmu:228756
Q8VGP0_MOUSE	mmu:258984
Q91ZP4_MOUSE	mmu:64454
Q99N15_MOUSE	mmu:15108
Q9CZ29_MOUSE	mmu:76373
A0A0F7RQR1_MOUSE	mmu:14308
A0A0M6L0L8_MOUSE	mmu:19114
A2AR99_MOUSE	mmu:54598
A6H624_MOUSE	mmu:217779
B1AYU7_MOUSE	mmu:80744
B9EHM8_MOUSE	mmu:73893
G3UW68_MOUSE	mmu:668814
Q284W0_MOUSE	mmu:380718
Q3U6L3_MOUSE	mmu:93692
Q3UN87_MOUSE	mmu:20646
Q4FK57_MOUSE	mmu:50527
Q53Z46_MOUSE	mmu:57252
Q542I2_MOUSE	mmu:17219
Q80X29_MOUSE	mmu:112406
Q8C5Z3_MOUSE	mmu:387132
Q8JZX1_MOUSE	mmu:110187
Q8VG72_MOUSE	mmu:258803
Q8VGJ6_MOUSE	mmu:258938
Q8VGL3_MOUSE	mmu:258956
Q9DAD9_MOUSE	mmu:76383
A3KMD2_MOUSE	mmu:240614
A9Z1Z1_MOUSE	mmu:20306
B2RS76_MOUSE	mmu:76703
G3UW31_MOUSE	mmu:546943
G3UY09_MOUSE	mmu:434178
Q0VAY0_MOUSE	mmu:258362
Q147Z1_MOUSE	mmu:71860
